,Business_name,Street_address,Categories,Cost,Rating,Review Count,Web_address,Rental_address
980,Krolewskie Jadlo,"817 Utica AveBrooklyn, NY 11203","[Cajun/Creole,, Thai,, American, (Traditional)]",$,4.5 star rating,19 reviews,https://www.yelp.com/biz/biz/krolewskie-jadlo-brooklyn,"715 Manhattan Avenue, Brooklyn, NY 11222"
981,Hungry?,"482 Utica AveBrooklyn, NY 11203","[Coffee, &, Tea]",$$,4.5 star rating,986 reviews,https://www.yelp.com/biz/biz/hungry-brooklyn,"715 Manhattan Avenue, Brooklyn, NY 11222"
982,Cup,"937 Utica AveBrooklyn, NY 11203",[French],$$,5.0 star rating,6 reviews,https://www.yelp.com/biz/biz/cup-brooklyn,"715 Manhattan Avenue, Brooklyn, NY 11222"
983,Le Fond,"Brooklyn AveBrooklyn, NY 11203","[Polish,, Cafes]",$$,4.0 star rating,46 reviews,https://www.yelp.com/biz/biz/le-fond-brooklyn,"715 Manhattan Avenue, Brooklyn, NY 11222"
984,Polka Dot,"5403 Church AveBrooklyn, NY 11203","[Bakeries,, Donuts]",$,4.0 star rating,61 reviews,https://www.yelp.com/biz/biz/polka-dot-greenpoint,"715 Manhattan Avenue, Brooklyn, NY 11222"
985,Peter Pan Donut & Pastry Shop,"325 Rogers AveBrooklyn, NY 11225","[Korean,, Fruits, &, Veggies,, Juice, Bars, &, Smoothies]",$,4.0 star rating,23 reviews,https://www.yelp.com/biz/biz/peter-pan-donut-and-pastry-shop-brooklyn-2,"715 Manhattan Avenue, Brooklyn, NY 11222"
986,NY Emmy’s Juice and Bowl,"915 Utica AveBrooklyn, NY 11203",[Chinese],$$,4.5 star rating,220 reviews,https://www.yelp.com/biz/biz/ny-emmys-juice-and-bowl-brooklyn,"715 Manhattan Avenue, Brooklyn, NY 11222"
987,M Greenpoint,"5816 Clarendon RdBrooklyn, NY 11203",[Pizza],$,4.0 star rating,229 reviews,https://www.yelp.com/biz/biz/m-greenpoint-brooklyn,"715 Manhattan Avenue, Brooklyn, NY 11222"
988,Russ Pizza,"872 Utica AveBrooklyn, NY 11203","[Delis,, Sandwiches]",$,4.0 star rating,854 reviews,https://www.yelp.com/biz/biz/russ-pizza-brooklyn,"715 Manhattan Avenue, Brooklyn, NY 11222"
989,Greenpoint Finest Deli,"1423 Albany AveNew York, NY 11203","[Mediterranean,, Middle, Eastern]",$,4.0 star rating,160 reviews,https://www.yelp.com/biz/biz/greenpoint-finest-deli-brooklyn-2,"715 Manhattan Avenue, Brooklyn, NY 11222"
1050,Jungsik,"1445 Richmond AveStaten Island, NY 10314","[Asian, Fusion,, Japanese,, Sushi, Bars]",$,3.5 star rating,69 reviews,https://www.yelp.com/biz/biz/jungsik-new-york,"73 Hudson Street, New York, NY 10013"
1051,Zutto Japanese American Pub,"1497 Richmond AveStaten Island, NY 10314",[Italian],$,4.0 star rating,575 reviews,https://www.yelp.com/biz/biz/zutto-japanese-american-pub-new-york-2,"73 Hudson Street, New York, NY 10013"
1052,Scalini Fedeli,"10 Akron PlzStaten Island, NY 10314",[French],$,4.0 star rating,212 reviews,https://www.yelp.com/biz/biz/scalini-fedeli-new-york,"73 Hudson Street, New York, NY 10013"
1053,Bouley,"1445 Richmond AveStaten Island, NY 10314","[Bars,, Sandwiches]",$$,4.5 star rating,137 reviews,https://www.yelp.com/biz/biz/bouley-new-york-2,"73 Hudson Street, New York, NY 10013"
1054,Puffy’s Tavern,"1447 Richmond AvenueStaten Island, NY 10314",[Indian],$,4.0 star rating,343 reviews,https://www.yelp.com/biz/biz/puffys-tavern-new-york,"73 Hudson Street, New York, NY 10013"
1055,Tamarind,"1445 Richmond AveStaten Island, NY 10314","[Wine, Bars,, American, (New)]",$,4.0 star rating,172 reviews,https://www.yelp.com/biz/biz/tamarind-new-york-4,"73 Hudson Street, New York, NY 10013"
1056,Terroir Tribeca,"4617 Ave DBrooklyn, NY 11203","[Coffee, &, Tea]",$$,4.0 star rating,14 reviews,https://www.yelp.com/biz/biz/terroir-tribeca-new-york,"73 Hudson Street, New York, NY 10013"
1057,Laughing Man Coffee & Tea,"4102 Avenue DBrooklyn, NY 11203","[Steakhouses,, American, (New)]",$,4.5 star rating,82 reviews,https://www.yelp.com/biz/biz/laughing-man-coffee-and-tea-new-york-3,"73 Hudson Street, New York, NY 10013"
1058,American Cut,"4122 Ave DBrooklyn, NY 11203","[Spanish,, Tapas/Small, Plates]",$,4.5 star rating,40 reviews,https://www.yelp.com/biz/biz/american-cut-new-york,"73 Hudson Street, New York, NY 10013"
1059,Tablao,"4315 Farragut RdEast Flatbush, NY 11203",[Chinese],$,3.0 star rating,9 reviews,https://www.yelp.com/biz/biz/tablao-new-york,"73 Hudson Street, New York, NY 10013"
1060,Best Chinese Restaurant,"937 Utica AveBrooklyn, NY 11203",[Caribbean],$$,4.0 star rating,17 reviews,https://www.yelp.com/biz/biz/best-chinese-restaurant-bronx,"4008 Boston Road, Bronx, NY 10475"
1061,Fish N’ Ting,"2093 Nostrand AveEast Flatbush, NY 11210","[Breakfast, &, Brunch,, Greek]",$,4.5 star rating,15 reviews,https://www.yelp.com/biz/biz/fish-n-ting-bronx,"4008 Boston Road, Bronx, NY 10475"
1062,Cozy Cottage Restaurant,"2085 Nostrand AveEast Flatbush, NY 11210","[Dance, Clubs,, Cafes]",$$,4.0 star rating,21 reviews,https://www.yelp.com/biz/biz/cozy-cottage-restaurant-bronx,"4008 Boston Road, Bronx, NY 10475"
1063,Mingles,"184 E 35th StBrooklyn, NY 11203",[Seafood],$$,4.0 star rating,6 reviews,https://www.yelp.com/biz/biz/mingles-bronx,"4008 Boston Road, Bronx, NY 10475"
1064,Dyre Fish Market,"5610 Clarendon RdEast Flatbush, NY 11203",[Pizza],$,4.5 star rating,17 reviews,https://www.yelp.com/biz/biz/dyre-fish-market-bronx,"4008 Boston Road, Bronx, NY 10475"
1065,Mario’s Pizzeria,"1436 Flatbush AveBrooklyn, NY 11210","[Cafes,, Breakfast, &, Brunch,, Caribbean]",$$,3.5 star rating,74 reviews,https://www.yelp.com/biz/biz/marios-pizzeria-bronx,"4008 Boston Road, Bronx, NY 10475"
1066,The Dumplin Shop,"283 Nostrand AveBrooklyn, NY 11216","[American, (Traditional),, Breakfast, &, Brunch,, Diners]",$$,3.0 star rating,46 reviews,https://www.yelp.com/biz/biz/the-dumplin-shop-bronx-2,"4008 Boston Road, Bronx, NY 10475"
1067,Dyre Ave Diner,"321 Nostrand AveBrooklyn, NY 11216","[Vegan,, Grocery]",$$,4.0 star rating,114 reviews,https://www.yelp.com/biz/biz/dyre-ave-diner-bronx,"4008 Boston Road, Bronx, NY 10475"
1068,Vegans Delight,"279 Nostrand AveBrooklyn, NY 11216",[Restaurants],$$,4.0 star rating,24 reviews,https://www.yelp.com/biz/biz/vegans-delight-new-york,"4008 Boston Road, Bronx, NY 10475"
1069,Sook & Sook,"261 Nostrand AveBedford-Stuyvesant, NY 11216","[Halal,, Chicken, Wings,, Pizza]",$$,3.0 star rating,37 reviews,https://www.yelp.com/biz/biz/sook-and-sook-bronx,"4008 Boston Road, Bronx, NY 10475"
1070,Chick In,"1176 Bedford AveBrooklyn, NY 11216",[Diners],$,4.0 star rating,21 reviews,https://www.yelp.com/biz/biz/chick-in-queens-village-2,"8656 Range Street, Queens Village, NY 11427"
1071,Silver Moon Diner,"594 Lafayette AveBedford-Stuyvesant, NY 11216",[Italian],$$,4.5 star rating,46 reviews,https://www.yelp.com/biz/biz/silver-moon-diner-queens-village,"8656 Range Street, Queens Village, NY 11427"
1072,Cara Mia Restaurant,"345 Nostrand AveBedford-Stuyvesant, NY 11216",[Chinese],$,4.0 star rating,18 reviews,https://www.yelp.com/biz/biz/cara-mia-restaurant-queens-village-2,"8656 Range Street, Queens Village, NY 11427"
1073,China King,"417 Nostrand AveBedford-Stuyvesant, NY 11216","[Pizza,, Italian]",$,3.0 star rating,14 reviews,https://www.yelp.com/biz/biz/china-king-queens-village,"8656 Range Street, Queens Village, NY 11427"
1074,Prima Pizza,"323 Nostrand AvenueBrooklyn, NY 11216","[Indian,, Pakistani,, Chinese]",$$,2.5 star rating,7 reviews,https://www.yelp.com/biz/biz/prima-pizza-queens-village,"8656 Range Street, Queens Village, NY 11427"
1075,Sahil Chinese,"402 Nostrand AveBrooklyn, NY 11216","[Spanish,, Dominican]",$,3.0 star rating,52 reviews,https://www.yelp.com/biz/biz/sahil-chinese-queens,"8656 Range Street, Queens Village, NY 11427"
1076,Rice & Beans Restaurant,"169 E Post RdWhite Plains, NY 10601",[Chinese],$$,3.5 star rating,3 reviews,https://www.yelp.com/biz/biz/rice-and-beans-restaurant-queens-village,"8656 Range Street, Queens Village, NY 11427"
1077,Peking Restaurant,"149 Mamaroneck AveWhite Plains, NY 10601",[Pizza],$$,5.0 star rating,1 review,https://www.yelp.com/biz/biz/peking-restaurant-queens-village,"8656 Range Street, Queens Village, NY 11427"
1078,By The Slice,"116 Mamaroneck AveWhite Plains, NY 10601",[Pubs],$$,4.5 star rating,44 reviews,https://www.yelp.com/biz/biz/by-the-slice-bellerose,"8656 Range Street, Queens Village, NY 11427"
1079,Winchester’s,"169 Mamaroneck AveWhite Plains, NY 10601",[Diners],$$,3.5 star rating,16 reviews,https://www.yelp.com/biz/biz/winchesters-queens-village,"8656 Range Street, Queens Village, NY 11427"
1110,Samurai Papa,"266 Mamaroneck AveMamaroneck, NY 10543","[Coffee, &, Tea]",$,4.5 star rating,62 reviews,https://www.yelp.com/biz/biz/samurai-papa-brooklyn-2,"33 Graham Avenue, Brooklyn, NY 11206"
1111,Bushwick Grind,"328 Mamaroneck AveMamaroneck, NY 10543","[American, (New),, Middle, Eastern,, Breakfast, &, Brunch]",$$,4.5 star rating,6 reviews,https://www.yelp.com/biz/biz/bushwick-grind-brooklyn-2,"33 Graham Avenue, Brooklyn, NY 11206"
1112,Eastwick,"Kensico Dam PlzValhalla, NY 10595","[Spanish,, Puerto, Rican,, Latin, American]",$$,4.5 star rating,15 reviews,https://www.yelp.com/biz/biz/eastwick-brooklyn,"33 Graham Avenue, Brooklyn, NY 11206"
1113,La Isla Cuchifritos,"16 BroadwayValhalla, NY 10595",[Bars],$,5.0 star rating,5 reviews,https://www.yelp.com/biz/biz/la-isla-cuchifritos-brooklyn,"33 Graham Avenue, Brooklyn, NY 11206"
1114,Featherweight,"915 N BroadwayWhite Plains, NY 10603","[Coffee, &, Tea,, Asian, Fusion,, Breakfast, &, Brunch]",$$,4.5 star rating,5 reviews,https://www.yelp.com/biz/biz/featherweight-brooklyn,"33 Graham Avenue, Brooklyn, NY 11206"
1115,19 Cafe,"6 BroadwayValhalla, NY 10595",[Chinese],$$,4.5 star rating,71 reviews,https://www.yelp.com/biz/biz/19-cafe-new-york,"33 Graham Avenue, Brooklyn, NY 11206"
1116,New Wing’s Kitchen,"2 Cleveland StValhalla, NY 10595","[Latin, American,, Chinese]",$,3.5 star rating,182 reviews,https://www.yelp.com/biz/biz/new-wings-kitchen-new-york,"33 Graham Avenue, Brooklyn, NY 11206"
1117,Caridad China,"121 Lafayette AveWhite Plains, NY 10603","[Grocery,, Puerto, Rican]",$,5.0 star rating,22 reviews,https://www.yelp.com/biz/biz/caridad-china-williamsburg,"33 Graham Avenue, Brooklyn, NY 11206"
1118,Moore Street Market,"88 Virginia Rd NWhite Plains, NY 10603","[Latin, American]",$,4.0 star rating,141 reviews,https://www.yelp.com/biz/biz/moore-street-market-brooklyn-2,"33 Graham Avenue, Brooklyn, NY 11206"
1119,La Cocina II Restaurant,"24 BroadwayValhalla, NY 10595","[Wine, Bars,, American, (Traditional),, Cocktail, Bars]",$$,4.0 star rating,100 reviews,https://www.yelp.com/biz/biz/la-cocina-ii-restaurant-brooklyn,"33 Graham Avenue, Brooklyn, NY 11206"
1130,Roebling Pizza,"25 Bogart StBrooklyn, NY 11206","[Latin, American]",$$,4.0 star rating,3750 reviews,https://www.yelp.com/biz/biz/roebling-pizza-brooklyn,"309 Roebling Street, Brooklyn, NY 11211"
1131,Reben Luncheonette,"49 Bogart StBrooklyn, NY 11206",[Korean],$$,4.5 star rating,405 reviews,https://www.yelp.com/biz/biz/reben-luncheonette-brooklyn,"309 Roebling Street, Brooklyn, NY 11211"
1132,Kichin,"122 Wyckoff AveBrooklyn, NY 11237","[Dive, Bars]",$,4.5 star rating,229 reviews,https://www.yelp.com/biz/biz/kichin-brooklyn,"309 Roebling Street, Brooklyn, NY 11211"
1133,Duff’s Brooklyn,"181 Irving AveBrooklyn, NY 11237","[American, (New),, Tapas/Small, Plates]",$$,4.5 star rating,187 reviews,https://www.yelp.com/biz/biz/duffs-brooklyn-brooklyn,"309 Roebling Street, Brooklyn, NY 11211"
1134,Traif,"180 Irving AveBrooklyn, NY 11237",[Steakhouses],$$,5.0 star rating,125 reviews,https://www.yelp.com/biz/biz/traif-brooklyn,"309 Roebling Street, Brooklyn, NY 11211"
1135,Peter Luger,"887 Hart StBushwick, NY 11237","[Mexican,, Tapas/Small, Plates]",$$,4.0 star rating,34 reviews,https://www.yelp.com/biz/biz/peter-luger-brooklyn-2,"309 Roebling Street, Brooklyn, NY 11211"
1136,Xixa,"146 Wyckoff AveBrooklyn, NY 11237","[Bars,, American, (Traditional)]",$$,4.5 star rating,34 reviews,https://www.yelp.com/biz/biz/xixa-brooklyn,"309 Roebling Street, Brooklyn, NY 11211"
1137,Post Office,"173 Irving AveBrooklyn, NY 11237",[Indian],$$,3.5 star rating,67 reviews,https://www.yelp.com/biz/biz/post-office-brooklyn-6,"309 Roebling Street, Brooklyn, NY 11211"
1138,Mahal Kita,"340 Stanhope StBrooklyn, NY 11237",[Pizza],$,4.0 star rating,70 reviews,https://www.yelp.com/biz/biz/mahal-kita-brooklyn,"309 Roebling Street, Brooklyn, NY 11211"
1139,L’industrie Pizzeria,"195 Wyckoff AveBrooklyn, NY 11237","[Bars,, Music, Venues]",$,3.0 star rating,44 reviews,https://www.yelp.com/biz/biz/l-industrie-pizzeria-williamsburg,"309 Roebling Street, Brooklyn, NY 11211"
1150,El Rey II Restaurant,"1563 Decatur StRidgewood, NY 11385",[Pizza],$$,4.0 star rating,2 reviews,https://www.yelp.com/biz/biz/el-rey-ii-restaurant-brooklyn,"501 Conduit Boulevard, Brooklyn, NY 11208"
1151,Joe’s Pizzeria,"617 Wilson AveBrooklyn, NY 11207",[Chinese],$,5.0 star rating,30 reviews,https://www.yelp.com/biz/biz/joes-pizzeria-brooklyn,"501 Conduit Boulevard, Brooklyn, NY 11208"
1152,Lee Good Taste,"397 Greene AveBrooklyn, NY 11216","[Caribbean,, Chinese]",$$,4.5 star rating,5 reviews,https://www.yelp.com/biz/biz/lee-good-taste-brooklyn,"501 Conduit Boulevard, Brooklyn, NY 11208"
1153,Chef Quang,"1058 Bedford AveBedford-Stuyvesant, NY 11205",[Mexican],$,2.5 star rating,7 reviews,https://www.yelp.com/biz/biz/chef-quang-brooklyn,"501 Conduit Boulevard, Brooklyn, NY 11208"
1154,Aztec Soul,"1047 Bedford AveBrooklyn, NY 11216","[Sandwiches,, Fast, Food]",$$,3.5 star rating,20 reviews,https://www.yelp.com/biz/biz/aztec-soul-brooklyn,"501 Conduit Boulevard, Brooklyn, NY 11208"
1155,Subway,"323 Franklin AveBedford-Stuyvesant, NY 11238",[Pizza],$$,3.5 star rating,40 reviews,https://www.yelp.com/biz/biz/subway-brooklyn-93,"501 Conduit Boulevard, Brooklyn, NY 11208"
1156,Angela’s Pizzeria,"1048 Bedford AveBrooklyn, NY 11205","[Seafood, Markets]",$,4.0 star rating,9 reviews,https://www.yelp.com/biz/biz/angelas-pizzeria-brooklyn,"501 Conduit Boulevard, Brooklyn, NY 11208"
1157,Liberty Live Fish,"1038 Bedford AveBedford-Stuyvesant, NY 11205",[Chinese],$$,3.5 star rating,110 reviews,https://www.yelp.com/biz/biz/liberty-live-fish-brooklyn,"501 Conduit Boulevard, Brooklyn, NY 11208"
1158,Panda House,"1050 Bedford AveBrooklyn, NY 11205","[Breakfast, &, Brunch,, Coffee, &, Tea]",$,4.0 star rating,187 reviews,https://www.yelp.com/biz/biz/panda-house-brooklyn,"501 Conduit Boulevard, Brooklyn, NY 11208"
1159,Grant Caffe,"343 Franklin AveBrooklyn, NY 11238",[Pizza],$$,2.5 star rating,6 reviews,https://www.yelp.com/biz/biz/grant-caffe-brooklyn,"501 Conduit Boulevard, Brooklyn, NY 11208"
1160,La Piazza Pizzeria and Restaurant,"197 Clifton PlBrooklyn, NY 11216","[Hookah, Bars]",$$,3.0 star rating,66 reviews,https://www.yelp.com/biz/biz/la-piazza-pizzeria-and-restaurant-staten-island,"1441 Richmond Avenue, Staten Island, NY 10314"
1161,Le Roi,"1112 Bedford AveBrooklyn, NY 11216","[Sushi, Bars,, Japanese]",$$,3.5 star rating,15 reviews,https://www.yelp.com/biz/biz/le-roi-staten-island,"1441 Richmond Avenue, Staten Island, NY 10314"
1162,Mitoushi Sushi,"397 Greene AveBrooklyn, NY 11216",[Vietnamese],$,3.0 star rating,40 reviews,https://www.yelp.com/biz/biz/mitoushi-sushi-staten-island,"1441 Richmond Avenue, Staten Island, NY 10314"
1163,Pho Mac Vietnamese Restaurant,"1112 Bedford AveBrooklyn, NY 11216","[Donuts,, Coffee, &, Tea]",$$,3.0 star rating,130 reviews,https://www.yelp.com/biz/biz/pho-mac-vietnamese-restaurant-staten-island,"1441 Richmond Avenue, Staten Island, NY 10314"
1164,Dunkin’ Donuts,"1108 Bedford AveBrooklyn, NY 11216","[Tex-Mex,, Burgers,, Sandwiches]",$$,2.0 star rating,5 reviews,https://www.yelp.com/biz/biz/dunkin-donuts-staten-island-19,"1441 Richmond Avenue, Staten Island, NY 10314"
1165,Chili’s,"1047 Bedford AveBrooklyn, NY 11216",[Pizza],$,3.5 star rating,113 reviews,https://www.yelp.com/biz/biz/chilis-staten-island,"1441 Richmond Avenue, Staten Island, NY 10314"
1166,M & J Carini Pizzeria,"323 Franklin AveBedford-Stuyvesant, NY 11238","[Asian, Fusion,, Chinese]",$$,3.5 star rating,5 reviews,https://www.yelp.com/biz/biz/m-and-j-carini-pizzeria-staten-island,"1441 Richmond Avenue, Staten Island, NY 10314"
1167,Empire East Chinese & Pan Asian Cuisine,"343 Franklin AveBrooklyn, NY 11238","[Chicken, Wings,, Sports, Bars,, American, (Traditional)]",$$,3.0 star rating,1 review,https://www.yelp.com/biz/biz/empire-east-chinese-and-pan-asian-cuisine-staten-island,"1441 Richmond Avenue, Staten Island, NY 10314"
1168,Buffalo Wild Wings,"1058 Bedford AveBedford-Stuyvesant, NY 11205",[Japanese],$$,4.0 star rating,11 reviews,https://www.yelp.com/biz/biz/buffalo-wild-wings-staten-island,"1441 Richmond Avenue, Staten Island, NY 10314"
1169,Royal Dynasty,"1038 Bedford AveBedford-Stuyvesant, NY 11205","[Caribbean,, American, (Traditional)]",$$,4.5 star rating,39 reviews,https://www.yelp.com/biz/biz/royal-dynasty-staten-island,"1441 Richmond Avenue, Staten Island, NY 10314"
1170,Vivid Caribbean American Bistro,"1048 Bedford AveBrooklyn, NY 11205","[Salad,, Chicken, Wings,, Sandwiches]",$,4.0 star rating,51 reviews,https://www.yelp.com/biz/biz/vivid-caribbean-american-bistro-brooklyn-3,"4205 Avenue D, Brooklyn, NY 11203"
1171,Kennedy Fried Chicken,"340 Franklin AveBrooklyn, NY 11238","[Caribbean,, Soup]",$$,4.5 star rating,21 reviews,https://www.yelp.com/biz/biz/kennedy-fried-chicken-brooklyn-7,"4205 Avenue D, Brooklyn, NY 11203"
1172,Ruby’s Palm Grove Takeout Restaurant,"241 S 4th StBrooklyn, NY 11211","[Caribbean,, American, (Traditional),, Lounges]",$,4.0 star rating,69 reviews,https://www.yelp.com/biz/biz/rubys-palm-grove-takeout-restaurant-brooklyn,"4205 Avenue D, Brooklyn, NY 11203"
1173,Green Lite Lounge,"229 S 4th StBrooklyn, NY 11211",[Chinese],$$,3.5 star rating,608 reviews,https://www.yelp.com/biz/biz/green-lite-lounge-east-flatbush-2,"4205 Avenue D, Brooklyn, NY 11203"
1174,China Restaurant,"188 Havemeyer StBrooklyn, NY 11211","[American, (New),, Burgers]",$$,4.0 star rating,126 reviews,https://www.yelp.com/biz/biz/china-restaurant-brooklyn,"4205 Avenue D, Brooklyn, NY 11203"
1175,Island Burger,"184 Havemeyer StBrooklyn, NY 11211","[Juice, Bars, &, Smoothies,, Vegetarian]",$$,4.5 star rating,159 reviews,https://www.yelp.com/biz/biz/island-burger-east-flatbush,"4205 Avenue D, Brooklyn, NY 11203"
1176,Ital Fusion,"254 S 2nd StWilliamsburg, NY 11211",[Caribbean],$$,3.0 star rating,33 reviews,https://www.yelp.com/biz/biz/ital-fusion-east-flatbush,"4205 Avenue D, Brooklyn, NY 11203"
1177,Bake & Things,"181 Havemeyer StBrooklyn, NY 11211",[Caribbean],$$,4.0 star rating,96 reviews,https://www.yelp.com/biz/biz/bake-and-things-brooklyn,"4205 Avenue D, Brooklyn, NY 11203"
1178,Suede,"182 Havemeyer StBrooklyn, NY 11211",[Indian],$$$,4.5 star rating,30 reviews,https://www.yelp.com/biz/biz/suede-east-flatbush,"4205 Avenue D, Brooklyn, NY 11203"
1179,Ashoka Grill,"160 Havemeyer StWilliamsburg, NY 11211","[Mexican,, Salad]",$$$,4.5 star rating,115 reviews,https://www.yelp.com/biz/biz/ashoka-grill-brooklyn-2,"4205 Avenue D, Brooklyn, NY 11203"
1180,Lucha Lucha,"297 BroadwayBrooklyn, NY 11211","[Caribbean,, Soul, Food]",$$,4.0 star rating,56 reviews,https://www.yelp.com/biz/biz/lucha-lucha-brooklyn-2,"333 Nostrand Avenue, Brooklyn, NY 11216"
1181,Jamaica Grill,"168 Marcy AveBrooklyn, NY 11211","[Coffee, &, Tea,, Breakfast, &, Brunch,, Internet, Cafes]",$$,3.0 star rating,26 reviews,https://www.yelp.com/biz/biz/jamaica-grill-brooklyn-2,"333 Nostrand Avenue, Brooklyn, NY 11216"
1182,The Civil Service Cafe,"397 Greene AveBrooklyn, NY 11216","[Cafes,, Breakfast, &, Brunch,, Vegetarian]",$,4.5 star rating,65 reviews,https://www.yelp.com/biz/biz/the-civil-service-cafe-brooklyn,"333 Nostrand Avenue, Brooklyn, NY 11216"
1183,Nostrand Cafe,"1047 Bedford AveBrooklyn, NY 11216",[Indian],$,4.0 star rating,4 reviews,https://www.yelp.com/biz/biz/nostrand-cafe-bedford-stuyvesant,"333 Nostrand Avenue, Brooklyn, NY 11216"
1184,Bombay Grill,"1058 Bedford AveBedford-Stuyvesant, NY 11205",[Ramen],$,3.5 star rating,10 reviews,https://www.yelp.com/biz/biz/bombay-grill-brooklyn-5,"333 Nostrand Avenue, Brooklyn, NY 11216"
1185,Samurai Papa BS,"1048 Bedford AveBrooklyn, NY 11205",[Pizza],$$$$,4.0 star rating,534 reviews,https://www.yelp.com/biz/biz/samurai-papa-bs-bedford-stuyvesant,"333 Nostrand Avenue, Brooklyn, NY 11216"
1186,2 Baci Pizzeria,"1038 Bedford AveBedford-Stuyvesant, NY 11205",[Caribbean],$$,3.5 star rating,187 reviews,https://www.yelp.com/biz/biz/2-baci-pizzeria-bedford-stuyvesant,"333 Nostrand Avenue, Brooklyn, NY 11216"
1187,Angela’s,"1050 Bedford AveBrooklyn, NY 11205",[Restaurants],$,4.0 star rating,148 reviews,https://www.yelp.com/biz/biz/angelas-bedford-stuyvesant-2,"333 Nostrand Avenue, Brooklyn, NY 11216"
1188,King Kwok Restaurant,"323 Franklin AveBedford-Stuyvesant, NY 11238","[Soul, Food]",$$,4.0 star rating,138 reviews,https://www.yelp.com/biz/biz/king-kwok-restaurant-brooklyn,"333 Nostrand Avenue, Brooklyn, NY 11216"
1189,Magic Soul Food,"1112 Bedford AveBrooklyn, NY 11216","[Mexican,, Venues, &, Event, Spaces,, Bars]",$$,3.0 star rating,211 reviews,https://www.yelp.com/biz/biz/magic-soul-food-brooklyn-3,"333 Nostrand Avenue, Brooklyn, NY 11216"
