,Business_name,Street_address,Categories,Cost,Rating,Review Count,Web_address,Rental_address
495,Yakiniku Futago,"112-15 Northern BoulevardCorona, NY 11368","[Japanese,, Barbeque]",$$,4.5 star rating,107 reviews,https://www.yelp.com/biz/yakiniku-futago-new-york,"17 19 W 17th Street, New York, NY 10011"
496,Hayden Kings Beauty,"106-16 Northern BlvdCorona, NY 11368","[Hair, Stylists,, Hair, Extensions,, Blow, Dry/Out, Services]",$$$,5.0 star rating,46 reviews,https://www.yelp.com/biz/hayden-kings-beauty-new-york-6,"17 19 W 17th Street, New York, NY 10011"
497,Basta Pasta,"108-14 Astoria BlvdEast Elmhurst, NY 11369",[Italian],$$,4.0 star rating,1105 reviews,https://www.yelp.com/biz/basta-pasta-new-york,"17 19 W 17th Street, New York, NY 10011"
498,The Gander,"108-01 Northern BlvdCorona, NY 11368","[American, (New),, Breakfast, &, Brunch,, Wine, Bars]",$,4.0 star rating,258 reviews,https://www.yelp.com/biz/the-gander-new-york,"17 19 W 17th Street, New York, NY 10011"
499,Karaoke One 7,"110-21 Northern BlvdFlushing, NY 11368","[Karaoke,, Cocktail, Bars]",$$,3.5 star rating,159 reviews,https://www.yelp.com/biz/karaoke-one-7-new-york,"17 19 W 17th Street, New York, NY 10011"
500,Sushi Azabu,"106-18 Northern BlvdCorona, NY 11368","[Sushi, Bars,, Japanese]",$$$,4.0 star rating,353 reviews,https://www.yelp.com/biz/sushi-azabu-new-york,"161 Hudson Street, New York, NY 10013"
501,The Greek,"3456 107th StCorona, NY 11368","[Greek,, Mediterranean,, Cocktail, Bars]",$,4.5 star rating,334 reviews,https://www.yelp.com/biz/the-greek-new-york,"161 Hudson Street, New York, NY 10013"
502,Il Mattone,"111-17 Northern BlvdQueens, NY 11368",[Italian],$$,4.5 star rating,14 reviews,https://www.yelp.com/biz/il-mattone-new-york-3,"161 Hudson Street, New York, NY 10013"
503,Kaffe 1668,"325 Church StNew York, NY 10013","[Coffee, &, Tea,, Vegetarian,, American, (New)]",$$,4.0 star rating,138 reviews,https://www.yelp.com/biz/kaffe-1668-new-york-3,"161 Hudson Street, New York, NY 10013"
504,Brandy Library,"319 Church StNew York, NY 10013","[American, (New),, Lounges,, Wine, Bars]",$$,4.0 star rating,465 reviews,https://www.yelp.com/biz/brandy-library-new-york,"161 Hudson Street, New York, NY 10013"
505,sweetgreen,"8 Greene StNew York, NY 10013","[Salad,, Vegetarian]",$,3.5 star rating,88 reviews,https://www.yelp.com/biz/sweetgreen-new-york-3,"161 Hudson Street, New York, NY 10013"
506,Smith and Mills,"323 Church StNew York, NY 10013","[Lounges,, American, (New)]",$$,4.0 star rating,234 reviews,https://www.yelp.com/biz/smith-and-mills-new-york,"161 Hudson Street, New York, NY 10013"
507,Wolfgang’s Steakhouse,"305 Church StNew York, NY 10013",[Steakhouses],$$,4.0 star rating,417 reviews,https://www.yelp.com/biz/wolfgangs-steakhouse-new-york-2,"161 Hudson Street, New York, NY 10013"
508,Locanda Verde,"311 Church StNew York, NY 10013",[Italian],$$,4.0 star rating,1289 reviews,https://www.yelp.com/biz/locanda-verde-new-york,"161 Hudson Street, New York, NY 10013"
509,Greenwich Street Tavern,"424 BroadwayNew York, NY 10013","[American, (Traditional),, Pubs]",$,3.5 star rating,73 reviews,https://www.yelp.com/biz/greenwich-street-tavern-new-york-2,"161 Hudson Street, New York, NY 10013"
510,The Flat’s BKSpeed Coffee,"135 Grand StNew York, NY 10013","[Coffee, &, Tea,, Internet, Cafes]",$$,4.5 star rating,23 reviews,https://www.yelp.com/biz/the-flats-bkspeed-coffee-brooklyn,"377 S 5th Street, Brooklyn, NY 11211"
511,Mountain Province,"424 BroadwayNew York, NY 10013","[Bakeries,, Coffee, &, Tea]",$,4.5 star rating,189 reviews,https://www.yelp.com/biz/mountain-province-brooklyn,"377 S 5th Street, Brooklyn, NY 11211"
512,Mexico 2000 Grocery,"281 W BroadwayNew York, NY 10013","[Convenience, Stores,, Mexican]",$$,4.0 star rating,72 reviews,https://www.yelp.com/biz/mexico-2000-grocery-brooklyn,"377 S 5th Street, Brooklyn, NY 11211"
513,Trophy Bar,"34 Van Dyke StBrooklyn, NY 11231","[Cocktail, Bars,, American, (New),, Lounges]",$,4.0 star rating,142 reviews,https://www.yelp.com/biz/trophy-bar-brooklyn,"377 S 5th Street, Brooklyn, NY 11211"
514,squar-pix,"391 Van Brunt StreetBrooklyn, NY 11231","[Printing, Services,, Screen, Printing/T-Shirt, Printing]",$$,5.0 star rating,102 reviews,https://www.yelp.com/biz/squar-pix-brooklyn,"377 S 5th Street, Brooklyn, NY 11211"
515,Dotory,"365 Van Brunt StBrooklyn, NY 11231",[Korean],$$,4.0 star rating,94 reviews,https://www.yelp.com/biz/dotory-brooklyn,"377 S 5th Street, Brooklyn, NY 11211"
516,Taco Santana,"6 Bay StNew York, NY 11231","[Mexican,, Salad,, Breakfast, &, Brunch]",$,4.0 star rating,113 reviews,https://www.yelp.com/biz/taco-santana-brooklyn,"377 S 5th Street, Brooklyn, NY 11211"
517,Mom’s Standard,"253 Conover StBrooklyn, NY 11231","[Home, Cleaning,, Home, Organization]",$$,5.0 star rating,28 reviews,https://www.yelp.com/biz/moms-standard-brooklyn,"377 S 5th Street, Brooklyn, NY 11211"
518,"Howard A Silver, DDS","454 Van Brunt StBrooklyn, NY 11231","[Cosmetic, Dentists,, General, Dentistry,, Endodontists]",$$,4.5 star rating,26 reviews,https://www.yelp.com/biz/howard-a-silver-dds-brooklyn,"377 S 5th Street, Brooklyn, NY 11211"
519,Mexico 2000,"347 Van Brunt StBrooklyn, NY 11231",[Mexican],$$$,4.0 star rating,50 reviews,https://www.yelp.com/biz/mexico-2000-brooklyn,"377 S 5th Street, Brooklyn, NY 11211"
520,El Fogon Costeno Corp,"116 Sullivan StBrooklyn, NY 11231",[Colombian],$,4.0 star rating,29 reviews,https://www.yelp.com/biz/el-fogon-costeno-corp-corona,"111 08 Northern Boulevard, Corona, NY 11368"
521,Red Line Auto & Tire Center Tire Pros,"318 Van Brunt StBrooklyn, NY 11231","[Tires,, Oil, Change, Stations,, Wheel, &, Rim, Repair]",$,4.0 star rating,48 reviews,https://www.yelp.com/biz/red-line-auto-and-tire-center-tire-pros-corona,"111 08 Northern Boulevard, Corona, NY 11368"
522,SpringHill Suites New York LaGuardia Airport,"283 Van Brunt StBrooklyn, NY 11231",[Hotels],$$,3.5 star rating,34 reviews,https://www.yelp.com/biz/springhill-suites-new-york-laguardia-airport-corona,"111 08 Northern Boulevard, Corona, NY 11368"
523,Rancho Mofongo,"1946 37th StAstoria, NY 11105","[Caribbean,, Bars,, Latin, American]",$$,4.0 star rating,23 reviews,https://www.yelp.com/biz/rancho-mofongo-corona,"111 08 Northern Boulevard, Corona, NY 11368"
524,Enterprise Car Sales,"1944 37th StQueens, NY 11105","[Car, Dealers]",$$,5.0 star rating,19 reviews,https://www.yelp.com/biz/enterprise-car-sales-east-elmhurst,"111 08 Northern Boulevard, Corona, NY 11368"
525,Rainhas Churrascaria,"2102 31st StAstoria, NY 11105","[Brazilian,, Steakhouses]",$$,3.5 star rating,256 reviews,https://www.yelp.com/biz/rainhas-churrascaria-corona,"111 08 Northern Boulevard, Corona, NY 11368"
526,111 Deli Stop Corp,"3606 Ditmars BlvdAstoria, NY 11105",[Delis],$$,5.0 star rating,2 reviews,https://www.yelp.com/biz/111-deli-stop-corp-flushing,"111 08 Northern Boulevard, Corona, NY 11368"
527,Tulcingo Grocery,"2030 Steinway StAstoria, NY 11105","[Mexican,, Grocery]",$,4.5 star rating,8 reviews,https://www.yelp.com/biz/tulcingo-grocery-corona,"111 08 Northern Boulevard, Corona, NY 11368"
528,Louis Armstrong House Museum,"35-09 Ditmars BlvdAstoria, NY 11105",[Museums],$$,5.0 star rating,40 reviews,https://www.yelp.com/biz/louis-armstrong-house-museum-corona,"111 08 Northern Boulevard, Corona, NY 11368"
529,BabyLand Daycare,"35-12 Ditmars BlvdAstoria, NY 11105","[Child, Care, &, Day, Care]",$$,5.0 star rating,1 review,https://www.yelp.com/biz/babyland-daycare-queens,"111 08 Northern Boulevard, Corona, NY 11368"
530,Saluggi’s,"3307 Ditmars BlvdAstoria, NY 11105","[Pizza,, Italian]",$$,4.0 star rating,471 reviews,https://www.yelp.com/biz/saluggis-new-york,"311 Canal Street, New York, NY 10013"
531,La Colombe Coffee,"21-76 31st StAstoria, NY 11105","[Coffee, &, Tea]",$$,4.0 star rating,328 reviews,https://www.yelp.com/biz/la-colombe-coffee-new-york,"311 Canal Street, New York, NY 10013"
532,Blue In Green,"2072 Steinway StreetAstoria, NY 11105","[Men's, Clothing]",$$$,5.0 star rating,67 reviews,https://www.yelp.com/biz/blue-in-green-new-york,"311 Canal Street, New York, NY 10013"
533,Westside Coffee Shop,"605 Prospect PlBrooklyn, NY 11238","[Coffee, &, Tea]",$$,4.0 star rating,56 reviews,https://www.yelp.com/biz/westside-coffee-shop-new-york,"311 Canal Street, New York, NY 10013"
534,Belle Reve,"678 Franklin AveBrooklyn, NY 11238","[Bars,, American, (New),, Music, Venues]",$$,4.0 star rating,72 reviews,https://www.yelp.com/biz/belle-reve-new-york,"311 Canal Street, New York, NY 10013"
535,Macao Trading,"688 Franklin AveBrooklyn, NY 11238","[Asian, Fusion,, Portuguese,, Chinese]",$$,3.5 star rating,576 reviews,https://www.yelp.com/biz/macao-trading-new-york,"311 Canal Street, New York, NY 10013"
536,Pure Body Arts,"663 Franklin AveBrooklyn, NY 11238","[Piercing,, Tattoo]",$$,5.0 star rating,138 reviews,https://www.yelp.com/biz/pure-body-arts-new-york,"311 Canal Street, New York, NY 10013"
537,Café Integral,"648 Franklin AveBrooklyn, NY 11238","[Coffee, &, Tea]",$,4.5 star rating,50 reviews,https://www.yelp.com/biz/caf%C3%A9-integral-new-york,"311 Canal Street, New York, NY 10013"
538,Sacred Tattoo NYC,"638 Park PlBrooklyn, NY 11238","[Tattoo,, Piercing]",$$,4.5 star rating,142 reviews,https://www.yelp.com/biz/sacred-tattoo-nyc-new-york,"311 Canal Street, New York, NY 10013"
539,Pepolino Restaurant,"685 Franklin AveBrooklyn, NY 11238",[Italian],$$,4.5 star rating,368 reviews,https://www.yelp.com/biz/pepolino-restaurant-new-york,"311 Canal Street, New York, NY 10013"
540,Rocky Sullivan’s,"666 Franklin AveBrooklyn, NY 11238","[Irish,, Pubs]",$,4.0 star rating,71 reviews,https://www.yelp.com/biz/rocky-sullivans-brooklyn,"27 29 Coffey Street, Brooklyn, NY 11231"
541,The Good Fork,"613 Franklin AveBrooklyn, NY 11238","[American, (New)]",$,4.0 star rating,335 reviews,https://www.yelp.com/biz/the-good-fork-brooklyn,"27 29 Coffey Street, Brooklyn, NY 11231"
542,Fort Defiance,"724 Franklin AveBrooklyn, NY 11238","[American, (New),, Breakfast, &, Brunch]",$$,4.0 star rating,281 reviews,https://www.yelp.com/biz/fort-defiance-brooklyn,"27 29 Coffey Street, Brooklyn, NY 11231"
543,Van Brunt Stillhouse,"408 Broome StNew York, NY 10013",[Distilleries],$$,4.5 star rating,48 reviews,https://www.yelp.com/biz/van-brunt-stillhouse-new-york,"27 29 Coffey Street, Brooklyn, NY 11231"
544,Sunny’s Bar,"249 Ctr StNew York, NY 10013",[Bars],$$,4.5 star rating,124 reviews,https://www.yelp.com/biz/sunnys-bar-brooklyn,"27 29 Coffey Street, Brooklyn, NY 11231"
545,Hometown Bar-B-Que,"394 Broome StNew York, NY 10013",[Barbeque],$,4.0 star rating,645 reviews,https://www.yelp.com/biz/hometown-bar-b-que-brooklyn,"27 29 Coffey Street, Brooklyn, NY 11231"
546,Hope & Anchor,"239 Centre StNew York, NY 10013",[Diners],$$,3.5 star rating,225 reviews,https://www.yelp.com/biz/hope-and-anchor-brooklyn,"27 29 Coffey Street, Brooklyn, NY 11231"
547,Court Street Grocers Hero Shop,"100 Kenmare StNew York, NY 10012",[Sandwiches],$$,4.5 star rating,27 reviews,https://www.yelp.com/biz/court-street-grocers-hero-shop-brooklyn,"27 29 Coffey Street, Brooklyn, NY 11231"
548,Brooklyn Ice House,"379 Broome StNew York, NY 10013","[Barbeque,, Pubs]",$$,4.5 star rating,183 reviews,https://www.yelp.com/biz/brooklyn-ice-house-brooklyn,"27 29 Coffey Street, Brooklyn, NY 11231"
549,Kao Soy,"SE Corner of Grand St & BoweryNew York, NY 10002",[Thai],$,4.0 star rating,128 reviews,https://www.yelp.com/biz/kao-soy-brooklyn,"27 29 Coffey Street, Brooklyn, NY 11231"
550,Astoria Pizza Factory,"114 Kenmare StNew York, NY 10012","[Pizza,, Italian,, Sandwiches]",$$,4.5 star rating,76 reviews,https://www.yelp.com/biz/astoria-pizza-factory-astoria,"1973 38th Street, Astoria, NY 11105"
551,Dragon Gate Chinese Cuisine,"390 Broome StNew York, NY 10013",[Chinese],$,4.0 star rating,12 reviews,https://www.yelp.com/biz/dragon-gate-chinese-cuisine-queens,"1973 38th Street, Astoria, NY 11105"
552,Family Corner Restaurant,"135 Grand StNew York, NY 10013","[Greek,, American, (Traditional),, Breakfast, &, Brunch]",$$,4.5 star rating,161 reviews,https://www.yelp.com/biz/family-corner-restaurant-astoria,"1973 38th Street, Astoria, NY 11105"
553,Aji Sushi House,"392 Halsey StBrooklyn, NY 11216","[Japanese,, Sushi, Bars,, Asian, Fusion]",$,4.5 star rating,303 reviews,https://www.yelp.com/biz/aji-sushi-house-astoria,"1973 38th Street, Astoria, NY 11105"
554,Central Bar Lounge,"361 Halsey StBedford-Stuyvesant, NY 11216","[Sushi, Bars,, Lounges,, Venues, &, Event, Spaces]",$$,3.0 star rating,91 reviews,https://www.yelp.com/biz/central-bar-lounge-astoria,"1973 38th Street, Astoria, NY 11105"
555,Brooklyn Bagel & Coffee Company,"417 Marcus Garvey BlvdBrooklyn, NY 11216","[Coffee, &, Tea,, Bagels,, Breakfast, &, Brunch]",$,4.5 star rating,310 reviews,https://www.yelp.com/biz/brooklyn-bagel-and-coffee-company-astoria-2,"1973 38th Street, Astoria, NY 11105"
556,The Thirsty Koala,"435 Halsey StBrooklyn, NY 11233","[Australian,, Vegan,, Gluten-Free]",$$,4.0 star rating,720 reviews,https://www.yelp.com/biz/the-thirsty-koala-astoria,"1973 38th Street, Astoria, NY 11105"
557,Taverna Kyclades,"343 Lewis AveBrooklyn, NY 11233","[Seafood,, Greek,, Mediterranean]",$$,4.0 star rating,1607 reviews,https://www.yelp.com/biz/taverna-kyclades-astoria,"1973 38th Street, Astoria, NY 11105"
558,Trattoria L’incontro,"486 Halsey StBrooklyn, NY 11233",[Italian],$$,4.5 star rating,669 reviews,https://www.yelp.com/biz/trattoria-l-incontro-astoria-2,"1973 38th Street, Astoria, NY 11105"
559,Apicius,"415 Tompkins AveBrooklyn, NY 11221","[Italian,, Pizza]",$$,3.5 star rating,35 reviews,https://www.yelp.com/biz/apicius-astoria,"1973 38th Street, Astoria, NY 11105"
560,Gueros,"303 Halsey StBrooklyn, NY 11216","[Tex-Mex,, Mexican]",$$,4.0 star rating,446 reviews,https://www.yelp.com/biz/gueros-brooklyn,"673 Franklin Avenue, Brooklyn, NY 11238"
561,Bombay Masala,"558 Halsey StBrooklyn, NY 11233","[Indian,, Vegetarian]",$$,4.0 star rating,377 reviews,https://www.yelp.com/biz/bombay-masala-brooklyn,"673 Franklin Avenue, Brooklyn, NY 11238"
562,Mayfield,"393 Lewis AveBrooklyn, NY 11233","[American, (New),, Breakfast, &, Brunch]",$$,4.0 star rating,395 reviews,https://www.yelp.com/biz/mayfield-brooklyn,"673 Franklin Avenue, Brooklyn, NY 11238"
563,Lazy Ibis Cafe/Restaurant,"35-05 BroadwayAstoria, NY 11106","[Cafes,, Coffee, &, Tea,, Breakfast, &, Brunch]",$$,4.0 star rating,79 reviews,https://www.yelp.com/biz/lazy-ibis-cafe-restaurant-brooklyn,"673 Franklin Avenue, Brooklyn, NY 11238"
564,Kelso Bistro Bar & Restaurant,"35-13 BroadwayAstoria, NY 11106","[Caribbean,, Spanish,, Latin, American]",$$,4.5 star rating,153 reviews,https://www.yelp.com/biz/kelso-bistro-bar-and-restaurant-brooklyn,"673 Franklin Avenue, Brooklyn, NY 11238"
565,Silver Rice,"3501 BroadwayAstoria, NY 11106","[Japanese,, Sushi, Bars,, Soup]",$,4.5 star rating,177 reviews,https://www.yelp.com/biz/silver-rice-brooklyn,"673 Franklin Avenue, Brooklyn, NY 11238"
566,Rosco’s Pizzeria,"35-03 BroadwayAstoria, NY 11106","[Italian,, Pizza]",$,3.5 star rating,197 reviews,https://www.yelp.com/biz/roscos-pizzeria-brooklyn,"673 Franklin Avenue, Brooklyn, NY 11238"
567,Dvir Salon,"35-17 BroadwayAstoria, NY 11106","[Hair, Salons,, Waxing]",$,4.5 star rating,55 reviews,https://www.yelp.com/biz/dvir-salon-brooklyn-2,"673 Franklin Avenue, Brooklyn, NY 11238"
568,The Crabby Shack,"34-14 BroadwayAstoria, NY 11106",[Seafood],$$,4.0 star rating,312 reviews,https://www.yelp.com/biz/the-crabby-shack-brooklyn,"673 Franklin Avenue, Brooklyn, NY 11238"
569,The Crown Inn,"3524 BroadwayAstoria, NY 11106",[Bars],$$,4.0 star rating,163 reviews,https://www.yelp.com/biz/the-crown-inn-brooklyn,"673 Franklin Avenue, Brooklyn, NY 11238"
570,Despaña,"34-16 BroadwayAstoria, NY 11106","[Spanish,, Basque,, Grocery]",$,4.5 star rating,415 reviews,https://www.yelp.com/biz/despa%C3%B1a-new-york-2,"403 Broome Street, New York, NY 10013"
571,Compagnie des Vins Surnaturels,"3519 BroadwayAstoria, NY 11106","[Wine, Bars,, French,, American, (New)]",$$,4.5 star rating,64 reviews,https://www.yelp.com/biz/compagnie-des-vins-surnaturels-new-york-2,"403 Broome Street, New York, NY 10013"
572,Happy Bones NYC,"3510 BroadwayAstoria, NY 11106","[Coffee, &, Tea]",$$,4.0 star rating,195 reviews,https://www.yelp.com/biz/happy-bones-nyc-new-york,"403 Broome Street, New York, NY 10013"
573,Maman,"205 Cypress AveRidgewood, NY 11385","[Cafes,, Coffee, &, Tea,, Bakeries]",$$,4.0 star rating,241 reviews,https://www.yelp.com/biz/maman-new-york-5,"403 Broome Street, New York, NY 10013"
574,sweetgreen,"445 Troutman StBrooklyn, NY 11237","[Salad,, Vegetarian]",$,4.0 star rating,149 reviews,https://www.yelp.com/biz/sweetgreen-new-york-4,"403 Broome Street, New York, NY 10013"
575,Greecologies,"Troutman St at Saint Nicholas AveBrooklyn, NY 11237","[Juice, Bars, &, Smoothies,, Ice, Cream, &, Frozen, Yogurt,, Greek]",$$,4.5 star rating,237 reviews,https://www.yelp.com/biz/greecologies-new-york,"403 Broome Street, New York, NY 10013"
576,Hot Mini Cakes,"423 Troutman StBrooklyn, NY 11237","[Bakeries,, Food, Stands]",$$,4.5 star rating,80 reviews,https://www.yelp.com/biz/hot-mini-cakes-new-york,"403 Broome Street, New York, NY 10013"
577,La Esquina,"40 Saint Nicholas AveBrooklyn, NY 11237","[Latin, American,, Mexican]",$$,3.5 star rating,1644 reviews,https://www.yelp.com/biz/la-esquina-new-york-4,"403 Broome Street, New York, NY 10013"
578,Seamore’s,"24 St Nicholas AveBrooklyn, NY 11237",[Seafood],$$$,4.0 star rating,428 reviews,https://www.yelp.com/biz/seamores-new-york,"403 Broome Street, New York, NY 10013"
579,Café Integral,,"[Coffee, &, Tea]",$$$,4.5 star rating,50 reviews,https://www.yelp.com/biz/caf%C3%A9-integral-new-york,"403 Broome Street, New York, NY 10013"
580,Kafe Louverture,"67 N15th StNew York, NY 11222","[Coffee, &, Tea,, Haitian]",$$,5.0 star rating,25 reviews,https://www.yelp.com/biz/kafe-louverture-brooklyn,"490a Jefferson Avenue, Brooklyn, NY 11221"
581,Tepache,"79 Norman AveBrooklyn, NY 11222",[Mexican],$$,4.0 star rating,154 reviews,https://www.yelp.com/biz/tepache-bedford-stuyvesant,"490a Jefferson Avenue, Brooklyn, NY 11221"
582,Tree House,"77 Norman AveBrooklyn, NY 11222","[Bars,, Caribbean,, African]",$,4.0 star rating,41 reviews,https://www.yelp.com/biz/tree-house-brooklyn,"490a Jefferson Avenue, Brooklyn, NY 11221"
583,Saraghina,"694 Manhattan AveBrooklyn, NY 11222","[Pizza,, Breakfast, &, Brunch,, Bakeries]",$,4.0 star rating,629 reviews,https://www.yelp.com/biz/saraghina-brooklyn,"490a Jefferson Avenue, Brooklyn, NY 11221"
584,Lucky House Kitchen,"659 Manhattan AveBrooklyn, NY 11222",[Chinese],$,4.0 star rating,57 reviews,https://www.yelp.com/biz/lucky-house-kitchen-brooklyn,"490a Jefferson Avenue, Brooklyn, NY 11221"
585,Bar LunÀtico,"33 Nassau AveBrooklyn, NY 11222","[Cocktail, Bars,, Tapas/Small, Plates,, Music, Venues]",$$$$,4.5 star rating,34 reviews,https://www.yelp.com/biz/bar-lun%C3%A0tico-brooklyn-2,"490a Jefferson Avenue, Brooklyn, NY 11221"
586,Peaches HotHouse,"202 Banker StBrooklyn, NY 11222",[Southern],$$,4.0 star rating,737 reviews,https://www.yelp.com/biz/peaches-hothouse-brooklyn,"490a Jefferson Avenue, Brooklyn, NY 11221"
587,Royal Rib House,"30 Gem StBrooklyn, NY 11222",[Barbeque],$,3.5 star rating,39 reviews,https://www.yelp.com/biz/royal-rib-house-brooklyn,"490a Jefferson Avenue, Brooklyn, NY 11221"
588,Georges-André Vintage Café,"18 Bedford AveBrooklyn, NY 11222","[Coffee, &, Tea,, French]",$$,4.5 star rating,84 reviews,https://www.yelp.com/biz/georges-andr%C3%A9-vintage-caf%C3%A9-brooklyn-2,"490a Jefferson Avenue, Brooklyn, NY 11221"
589,Peaches,"651 Manhattan AveBrooklyn, NY 11222","[Southern,, Seafood,, Breakfast, &, Brunch]",$$,3.5 star rating,667 reviews,https://www.yelp.com/biz/peaches-brooklyn,"490a Jefferson Avenue, Brooklyn, NY 11221"
590,Brooklyn Bagel & Coffee Company,"241 S 4th StBrooklyn, NY 11211","[Bagels,, Coffee, &, Tea]",$$,4.5 star rating,484 reviews,https://www.yelp.com/biz/brooklyn-bagel-and-coffee-company-astoria,"3507 Broadway, Astoria, NY 11106"
591,Pye Boat Noodle,"229 S 4th StBrooklyn, NY 11211","[Thai,, Noodles]",$$,4.5 star rating,392 reviews,https://www.yelp.com/biz/pye-boat-noodle-astoria,"3507 Broadway, Astoria, NY 11106"
592,Caravan Chicken,"188 Havemeyer StBrooklyn, NY 11211","[Latin, American,, Peruvian]",$$,4.5 star rating,111 reviews,https://www.yelp.com/biz/caravan-chicken-astoria,"3507 Broadway, Astoria, NY 11106"
