,Business_name,Street_address,Categories,Cost,Rating,Review Count,Web_address,Rental_address
853,Ange Noir Cafe,"247 Varet StBrooklyn, NY 11206","[Coffee, &, Tea,, Sandwiches,, Bars]",$$$$,4.0 star rating,73 reviews,https://www.yelp.com/biz/ange-noir-cafe-brooklyn,"246 Seigel Street, Brooklyn, NY 11206"
854,Moku Moku,"43 Bogart StEast Williamsburg, NY 11206","[Japanese,, Tapas/Small, Plates]",$,4.5 star rating,55 reviews,https://www.yelp.com/biz/moku-moku-east-williamsburg,"246 Seigel Street, Brooklyn, NY 11206"
855,Syndicated Bar Theater Kitchen,"40 Bogart StBrooklyn, NY 11206","[Cinema,, Gastropubs,, Bars]",$$,4.0 star rating,92 reviews,https://www.yelp.com/biz/syndicated-bar-theater-kitchen-brooklyn,"246 Seigel Street, Brooklyn, NY 11206"
856,Vegan Shop Up,"12 Grattan StBrooklyn, NY 11206",[Vegan],$$,4.5 star rating,20 reviews,https://www.yelp.com/biz/vegan-shop-up-brooklyn,"246 Seigel Street, Brooklyn, NY 11206"
857,Pine Box Rock Shop,"12 Grattan StBrooklyn, NY 11206","[Vegan,, Cocktail, Bars]",$$,4.0 star rating,200 reviews,https://www.yelp.com/biz/pine-box-rock-shop-brooklyn,"246 Seigel Street, Brooklyn, NY 11206"
858,Tutu’s,"25 Bogart StBrooklyn, NY 11206","[Pubs,, American, (Traditional),, Breakfast, &, Brunch]",$$,3.5 star rating,252 reviews,https://www.yelp.com/biz/tutus-brooklyn,"246 Seigel Street, Brooklyn, NY 11206"
859,Swallow,"49 Bogart StBrooklyn, NY 11206","[Coffee, &, Tea,, Cafes]",$$,3.5 star rating,144 reviews,https://www.yelp.com/biz/swallow-brooklyn-2,"246 Seigel Street, Brooklyn, NY 11206"
860,Inca Chicken,"122 Wyckoff AveBrooklyn, NY 11237",[Peruvian],$,4.5 star rating,67 reviews,https://www.yelp.com/biz/inca-chicken-brooklyn,"303 Stanhope Street, Brooklyn, NY 11237"
861,Milk & Pull,"181 Irving AveBrooklyn, NY 11237","[Coffee, &, Tea,, Bagels,, Sandwiches]",$,3.5 star rating,88 reviews,https://www.yelp.com/biz/milk-and-pull-brooklyn,"303 Stanhope Street, Brooklyn, NY 11237"
862,Chimu Express,"180 Irving AveBrooklyn, NY 11237","[Latin, American]",$$,4.0 star rating,183 reviews,https://www.yelp.com/biz/chimu-express-brooklyn,"303 Stanhope Street, Brooklyn, NY 11237"
863,Amaranto Mexican Restaurant,"887 Hart StBushwick, NY 11237",[Mexican],$,4.5 star rating,171 reviews,https://www.yelp.com/biz/amaranto-mexican-restaurant-bushwick,"303 Stanhope Street, Brooklyn, NY 11237"
864,Variety,"146 Wyckoff AveBrooklyn, NY 11237","[Cafes,, Coffee, &, Tea]",$,4.0 star rating,69 reviews,https://www.yelp.com/biz/variety-brooklyn-2,"303 Stanhope Street, Brooklyn, NY 11237"
865,Lucha Lucha,"173 Irving AveBrooklyn, NY 11237",[Mexican],$$,3.5 star rating,13 reviews,https://www.yelp.com/biz/lucha-lucha-brooklyn-3,"303 Stanhope Street, Brooklyn, NY 11237"
866,Sally Roots,"195 Wyckoff AveBrooklyn, NY 11237","[Caribbean,, Cocktail, Bars,, Sandwiches]",$$,4.5 star rating,26 reviews,https://www.yelp.com/biz/sally-roots-brooklyn,"303 Stanhope Street, Brooklyn, NY 11237"
867,C M Coffee Shop,"340 Stanhope StBrooklyn, NY 11237","[Coffee, &, Tea,, Breakfast, &, Brunch,, Sandwiches]",$$,4.5 star rating,29 reviews,https://www.yelp.com/biz/c-m-coffee-shop-brooklyn,"303 Stanhope Street, Brooklyn, NY 11237"
868,Akaru,"201 Wyckoff AveBrooklyn, NY 11237","[Sushi, Bars,, Japanese]",$$,4.0 star rating,124 reviews,https://www.yelp.com/biz/akaru-brooklyn,"303 Stanhope Street, Brooklyn, NY 11237"
869,Guadalajara De Dia 1,"134 Wyckoff AveBrooklyn, NY 11237",[Mexican],$,3.5 star rating,14 reviews,https://www.yelp.com/biz/guadalajara-de-dia-1-brooklyn,"303 Stanhope Street, Brooklyn, NY 11237"
870,Father Knows Best,"611A Wilson AveBrooklyn, NY 11207","[Bars,, Cafes]",$,4.5 star rating,51 reviews,https://www.yelp.com/biz/father-knows-best-brooklyn,"620 Wilson Avenue, Brooklyn, NY 11207"
871,Routine,"631 Wilson AveBushwick, NY 11207","[Cafes,, Coffee, &, Tea,, Vegetarian]",$$,3.5 star rating,54 reviews,https://www.yelp.com/biz/routine-bushwick,"620 Wilson Avenue, Brooklyn, NY 11207"
872,New Texas Fried Chicken,"639 Wilson AveBrooklyn, NY 11207","[Chicken, Wings]",$,4.0 star rating,5 reviews,https://www.yelp.com/biz/new-texas-fried-chicken-brooklyn,"620 Wilson Avenue, Brooklyn, NY 11207"
873,Salud Bar & Grill,"1413 Bushwick AveBrooklyn, NY 11207","[Latin, American,, Beer, Bar]",$,4.5 star rating,115 reviews,https://www.yelp.com/biz/salud-bar-and-grill-brooklyn,"620 Wilson Avenue, Brooklyn, NY 11207"
874,Los Limones Deli,"1330 Halsey StBrooklyn, NY 11237","[Delis,, Grocery,, Convenience, Stores]",$$,5.0 star rating,13 reviews,https://www.yelp.com/biz/los-limones-deli-brooklyn,"620 Wilson Avenue, Brooklyn, NY 11207"
875,Nowadays,"56-06 Cooper AveRidgewood, NY 11385","[Beer, Gardens,, Burgers,, Bars]",$,4.0 star rating,66 reviews,https://www.yelp.com/biz/nowadays-ridgewood,"620 Wilson Avenue, Brooklyn, NY 11207"
876,Covert Coffee,"1643 BroadwayBrooklyn, NY 11207","[Coffee, &, Tea,, Cafes]",$$,4.5 star rating,63 reviews,https://www.yelp.com/biz/covert-coffee-brooklyn,"620 Wilson Avenue, Brooklyn, NY 11207"
877,Industry 1332,"1332 Halsey StBrooklyn, NY 11237","[Latin, American,, Tapas/Small, Plates]",$$,4.0 star rating,130 reviews,https://www.yelp.com/biz/industry-1332-brooklyn-4,"620 Wilson Avenue, Brooklyn, NY 11207"
878,Houdini Kitchen Laboratory,"1563 Decatur StRidgewood, NY 11385","[Pizza,, Italian]",$,4.0 star rating,216 reviews,https://www.yelp.com/biz/houdini-kitchen-laboratory-ridgewood-5,"620 Wilson Avenue, Brooklyn, NY 11207"
879,Empire Restaurant,"617 Wilson AveBrooklyn, NY 11207","[Tex-Mex,, Mexican,, Chinese]",$$,2.0 star rating,13 reviews,https://www.yelp.com/biz/empire-restaurant-brooklyn-2,"620 Wilson Avenue, Brooklyn, NY 11207"
880,Pilar Cuban Eatery,"397 Greene AveBrooklyn, NY 11216","[Cuban,, Coffee, &, Tea,, Breakfast, &, Brunch]",$,4.0 star rating,120 reviews,https://www.yelp.com/biz/pilar-cuban-eatery-brooklyn-3,"1070 Bedford Avenue, Brooklyn, NY 11216"
881,Stonefruit Espresso + Kitchen,"1058 Bedford AveBedford-Stuyvesant, NY 11205","[Cafes,, Salad,, Bakeries]",$$,4.0 star rating,70 reviews,https://www.yelp.com/biz/stonefruit-espresso-kitchen-bedford-stuyvesant,"1070 Bedford Avenue, Brooklyn, NY 11216"
882,Bombay Heights,"1047 Bedford AveBrooklyn, NY 11216",[Indian],$,3.5 star rating,171 reviews,https://www.yelp.com/biz/bombay-heights-brooklyn,"1070 Bedford Avenue, Brooklyn, NY 11216"
883,Chilo’s,"323 Franklin AveBedford-Stuyvesant, NY 11238","[Bars,, Mexican,, Food, Trucks]",$$,4.0 star rating,109 reviews,https://www.yelp.com/biz/chilos-bedford-stuyvesant,"1070 Bedford Avenue, Brooklyn, NY 11216"
884,Black Swan,"1048 Bedford AveBrooklyn, NY 11205","[Gastropubs,, Sports, Bars]",$$,3.5 star rating,601 reviews,https://www.yelp.com/biz/black-swan-brooklyn,"1070 Bedford Avenue, Brooklyn, NY 11216"
885,Fancy Nancy,"1038 Bedford AveBedford-Stuyvesant, NY 11205","[Cocktail, Bars,, American, (New),, Wine, Bars]",$$,4.0 star rating,57 reviews,https://www.yelp.com/biz/fancy-nancy-bedford-stuyvesant,"1070 Bedford Avenue, Brooklyn, NY 11216"
886,Bike Slug,"1050 Bedford AveBrooklyn, NY 11205","[Bikes,, Bike, Repair/Maintenance]",$$,4.5 star rating,113 reviews,https://www.yelp.com/biz/bike-slug-brooklyn,"1070 Bedford Avenue, Brooklyn, NY 11216"
887,Bedford Hill,"343 Franklin AveBrooklyn, NY 11238","[Coffee, &, Tea,, Bars,, Breakfast, &, Brunch]",$,4.0 star rating,167 reviews,https://www.yelp.com/biz/bedford-hill-brooklyn-2,"1070 Bedford Avenue, Brooklyn, NY 11216"
888,Sacred Studio,"197 Clifton PlBrooklyn, NY 11216","[Yoga,, Dance, Studios,, Acupuncture]",$$$,4.5 star rating,114 reviews,https://www.yelp.com/biz/sacred-studio-brooklyn-2,"1070 Bedford Avenue, Brooklyn, NY 11216"
889,Dynaco,"1112 Bedford AveBrooklyn, NY 11216",[Bars],$$,4.0 star rating,81 reviews,https://www.yelp.com/biz/dynaco-brooklyn,"1070 Bedford Avenue, Brooklyn, NY 11216"
890,Pilar Cuban Eatery,"397 Greene AveBrooklyn, NY 11216","[Cuban,, Coffee, &, Tea,, Breakfast, &, Brunch]",$,4.0 star rating,120 reviews,https://www.yelp.com/biz/pilar-cuban-eatery-brooklyn-3,"1092 Bedford Avenue, Brooklyn, NY 11216"
891,Dynaco,"1112 Bedford AveBrooklyn, NY 11216",[Bars],$,4.0 star rating,81 reviews,https://www.yelp.com/biz/dynaco-brooklyn,"1092 Bedford Avenue, Brooklyn, NY 11216"
892,Jo Juice,"1065 Bedford AveBrooklyn, NY 11216","[Juice, Bars, &, Smoothies]",$,4.5 star rating,51 reviews,https://www.yelp.com/biz/jo-juice-brooklyn,"1092 Bedford Avenue, Brooklyn, NY 11216"
893,Do or Dive,"1108 Bedford AveBrooklyn, NY 11216","[Dive, Bars]",$,5.0 star rating,10 reviews,https://www.yelp.com/biz/do-or-dive-brooklyn,"1092 Bedford Avenue, Brooklyn, NY 11216"
894,Bombay Heights,"1047 Bedford AveBrooklyn, NY 11216",[Indian],$$$,3.5 star rating,171 reviews,https://www.yelp.com/biz/bombay-heights-brooklyn,"1092 Bedford Avenue, Brooklyn, NY 11216"
895,Bedford Hill,"343 Franklin AveBrooklyn, NY 11238","[Coffee, &, Tea,, Bars,, Breakfast, &, Brunch]",$,4.0 star rating,167 reviews,https://www.yelp.com/biz/bedford-hill-brooklyn-2,"1092 Bedford Avenue, Brooklyn, NY 11216"
896,Chilo’s,"323 Franklin AveBedford-Stuyvesant, NY 11238","[Bars,, Mexican,, Food, Trucks]",$$,4.0 star rating,109 reviews,https://www.yelp.com/biz/chilos-bedford-stuyvesant,"1092 Bedford Avenue, Brooklyn, NY 11216"
897,Stonefruit Espresso + Kitchen,"1058 Bedford AveBedford-Stuyvesant, NY 11205","[Cafes,, Salad,, Bakeries]",$$,4.0 star rating,70 reviews,https://www.yelp.com/biz/stonefruit-espresso-kitchen-bedford-stuyvesant,"1092 Bedford Avenue, Brooklyn, NY 11216"
898,Black Swan,"1048 Bedford AveBrooklyn, NY 11205","[Gastropubs,, Sports, Bars]",$,3.5 star rating,601 reviews,https://www.yelp.com/biz/black-swan-brooklyn,"1092 Bedford Avenue, Brooklyn, NY 11216"
899,Fancy Nancy,"1038 Bedford AveBedford-Stuyvesant, NY 11205","[Cocktail, Bars,, American, (New),, Wine, Bars]",$$,4.0 star rating,57 reviews,https://www.yelp.com/biz/fancy-nancy-bedford-stuyvesant,"1092 Bedford Avenue, Brooklyn, NY 11216"
900,Xixa,"241 S 4th StBrooklyn, NY 11211","[Mexican,, Tapas/Small, Plates]",$,4.5 star rating,404 reviews,https://www.yelp.com/biz/xixa-brooklyn,"237 S 4th Street, Brooklyn, NY 11211"
901,Traif,"229 S 4th StBrooklyn, NY 11211","[American, (New),, Tapas/Small, Plates]",$$,4.5 star rating,1658 reviews,https://www.yelp.com/biz/traif-brooklyn,"237 S 4th Street, Brooklyn, NY 11211"
902,Post Office,"188 Havemeyer StBrooklyn, NY 11211","[Bars,, American, (Traditional)]",$,4.5 star rating,229 reviews,https://www.yelp.com/biz/post-office-brooklyn-6,"237 S 4th Street, Brooklyn, NY 11211"
903,Mahal Kita,"184 Havemeyer StBrooklyn, NY 11211",[Indian],$,4.5 star rating,189 reviews,https://www.yelp.com/biz/mahal-kita-brooklyn,"237 S 4th Street, Brooklyn, NY 11211"
904,L’industrie Pizzeria,"254 S 2nd StWilliamsburg, NY 11211",[Pizza],$,5.0 star rating,125 reviews,https://www.yelp.com/biz/l-industrie-pizzeria-williamsburg,"237 S 4th Street, Brooklyn, NY 11211"
905,Northerly,"181 Havemeyer StBrooklyn, NY 11211","[Coffee, &, Tea,, Breakfast, &, Brunch,, Sandwiches]",$,4.5 star rating,32 reviews,https://www.yelp.com/biz/northerly-brooklyn,"237 S 4th Street, Brooklyn, NY 11211"
906,Kabob Shack,"182 Havemeyer StBrooklyn, NY 11211","[Afghan,, Middle, Eastern,, Mediterranean]",$,4.0 star rating,119 reviews,https://www.yelp.com/biz/kabob-shack-brooklyn,"237 S 4th Street, Brooklyn, NY 11211"
907,Kichin,"297 BroadwayBrooklyn, NY 11211",[Korean],$,5.0 star rating,98 reviews,https://www.yelp.com/biz/kichin-brooklyn,"237 S 4th Street, Brooklyn, NY 11211"
908,Semilla,"160 Havemeyer StWilliamsburg, NY 11211","[American, (Traditional)]",$,4.0 star rating,87 reviews,https://www.yelp.com/biz/semilla-williamsburg-2,"237 S 4th Street, Brooklyn, NY 11211"
909,Duff’s Brooklyn,"168 Marcy AveBrooklyn, NY 11211","[Dive, Bars]",$$,4.5 star rating,137 reviews,https://www.yelp.com/biz/duffs-brooklyn-brooklyn,"237 S 4th Street, Brooklyn, NY 11211"
910,Pilar Cuban Eatery,"397 Greene AveBrooklyn, NY 11216","[Cuban,, Coffee, &, Tea,, Breakfast, &, Brunch]",$$,4.0 star rating,120 reviews,https://www.yelp.com/biz/pilar-cuban-eatery-brooklyn-3,"1043 Bedford Avenue, Brooklyn, NY 11216"
911,Bombay Heights,"1047 Bedford AveBrooklyn, NY 11216",[Indian],$$,3.5 star rating,171 reviews,https://www.yelp.com/biz/bombay-heights-brooklyn,"1043 Bedford Avenue, Brooklyn, NY 11216"
912,Stonefruit Espresso + Kitchen,"1058 Bedford AveBedford-Stuyvesant, NY 11205","[Cafes,, Salad,, Bakeries]",$,4.0 star rating,70 reviews,https://www.yelp.com/biz/stonefruit-espresso-kitchen-bedford-stuyvesant,"1043 Bedford Avenue, Brooklyn, NY 11216"
913,Black Swan,"1048 Bedford AveBrooklyn, NY 11205","[Gastropubs,, Sports, Bars]",$,3.5 star rating,601 reviews,https://www.yelp.com/biz/black-swan-brooklyn,"1043 Bedford Avenue, Brooklyn, NY 11216"
914,Fancy Nancy,"1038 Bedford AveBedford-Stuyvesant, NY 11205","[Cocktail, Bars,, American, (New),, Wine, Bars]",$,4.0 star rating,57 reviews,https://www.yelp.com/biz/fancy-nancy-bedford-stuyvesant,"1043 Bedford Avenue, Brooklyn, NY 11216"
915,Bike Slug,"1050 Bedford AveBrooklyn, NY 11205","[Bikes,, Bike, Repair/Maintenance]",$$,4.5 star rating,113 reviews,https://www.yelp.com/biz/bike-slug-brooklyn,"1043 Bedford Avenue, Brooklyn, NY 11216"
916,Chilo’s,"323 Franklin AveBedford-Stuyvesant, NY 11238","[Bars,, Mexican,, Food, Trucks]",$,4.0 star rating,109 reviews,https://www.yelp.com/biz/chilos-bedford-stuyvesant,"1043 Bedford Avenue, Brooklyn, NY 11216"
917,Dynaco,"1112 Bedford AveBrooklyn, NY 11216",[Bars],$$,4.0 star rating,81 reviews,https://www.yelp.com/biz/dynaco-brooklyn,"1043 Bedford Avenue, Brooklyn, NY 11216"
918,Brooklyn Kolache Co,"520 DeKalb AveBrooklyn, NY 11205","[Coffee, &, Tea,, Bakeries,, Cafes]",$$,4.5 star rating,216 reviews,https://www.yelp.com/biz/brooklyn-kolache-co-brooklyn,"1043 Bedford Avenue, Brooklyn, NY 11216"
919,Sacred Studio,"197 Clifton PlBrooklyn, NY 11216","[Yoga,, Dance, Studios,, Acupuncture]",$$,4.5 star rating,114 reviews,https://www.yelp.com/biz/sacred-studio-brooklyn-2,"1043 Bedford Avenue, Brooklyn, NY 11216"
920,Silent Barn,"603 Bushwick AveBrooklyn, NY 11206","[Music, Venues,, Art, Galleries,, Cafes]",$$,4.0 star rating,33 reviews,https://www.yelp.com/biz/silent-barn-brooklyn,"578 Bushwick Avenue, Brooklyn, NY 11206"
921,Skytown,"921 BroadwayBrooklyn, NY 11206","[American, (New),, Bars,, Cafes]",$,4.0 star rating,183 reviews,https://www.yelp.com/biz/skytown-brooklyn,"578 Bushwick Avenue, Brooklyn, NY 11206"
922,Little Mo,"1158 Myrtle AveBrooklyn, NY 11221","[Sandwiches,, Asian, Fusion,, Vietnamese]",$$,4.0 star rating,160 reviews,https://www.yelp.com/biz/little-mo-brooklyn,"578 Bushwick Avenue, Brooklyn, NY 11206"
923,La Lupe,"9 Jefferson StBrooklyn, NY 11206",[Mexican],$$,3.5 star rating,93 reviews,https://www.yelp.com/biz/la-lupe-brooklyn,"578 Bushwick Avenue, Brooklyn, NY 11206"
924,Bizarre,"12 Jefferson StBrooklyn, NY 11206","[Cocktail, Bars,, American, (New)]",$,3.5 star rating,101 reviews,https://www.yelp.com/biz/bizarre-brooklyn,"578 Bushwick Avenue, Brooklyn, NY 11206"
925,Little Skips,"941 Willoughby AveBrooklyn, NY 11221","[Gluten-Free,, Cafes]",$$,4.0 star rating,332 reviews,https://www.yelp.com/biz/little-skips-brooklyn-5,"578 Bushwick Avenue, Brooklyn, NY 11206"
926,Cholulita Bella Deli,"888 BroadwayBrooklyn, NY 11206",[Mexican],$$,4.0 star rating,48 reviews,https://www.yelp.com/biz/cholulita-bella-deli-brooklyn,"578 Bushwick Avenue, Brooklyn, NY 11206"
927,Dillinger’s,"146 Evergreen AveBrooklyn, NY 11206","[Coffee, &, Tea,, Breakfast, &, Brunch]",$,4.0 star rating,129 reviews,https://www.yelp.com/biz/dillingers-brooklyn,"578 Bushwick Avenue, Brooklyn, NY 11206"
928,Express Yourself Barista Bar,"82 Central AveBrooklyn, NY 11206","[Coffee, &, Tea,, Internet, Cafes]",$,4.5 star rating,75 reviews,https://www.yelp.com/biz/express-yourself-barista-bar-brooklyn,"578 Bushwick Avenue, Brooklyn, NY 11206"
929,The Other Little Skips,"1158 Myrtle AveBrooklyn, NY 11221","[Coffee, &, Tea,, Bakeries]",$,4.0 star rating,15 reviews,https://www.yelp.com/biz/the-other-little-skips-brooklyn-4,"578 Bushwick Avenue, Brooklyn, NY 11206"
930,Keita West African Market,"1225 BroadwayBrooklyn, NY 11221",[Grocery],$$,4.5 star rating,7 reviews,https://www.yelp.com/biz/keita-west-african-market-brooklyn,"1223 Broadway, Brooklyn, NY 11221"
931,Broadway Pizzeria,"1142 BroadwayBrooklyn, NY 11226",[Pizza],$$,4.0 star rating,73 reviews,https://www.yelp.com/biz/broadway-pizzeria-brooklyn,"1223 Broadway, Brooklyn, NY 11221"
932,The Wilky,"108 Patchen AveBrooklyn, NY 11221","[Beer, Bar,, Beer, Gardens,, Cocktail, Bars]",$$,5.0 star rating,72 reviews,https://www.yelp.com/biz/the-wilky-brooklyn,"1223 Broadway, Brooklyn, NY 11221"
933,Sunrise/Sunset,"351 Evergreen AveBushwick, NY 11221","[Wine, Bars,, Cafes]",$$,4.0 star rating,64 reviews,https://www.yelp.com/biz/sunrise-sunset-bushwick,"1223 Broadway, Brooklyn, NY 11221"
934,KJD AV Design,,"[Home, Theatre, Installation]",$$,5.0 star rating,11 reviews,https://www.yelp.com/biz/kjd-av-design-new-york,"1223 Broadway, Brooklyn, NY 11221"
935,BK Bagels,"1120 BroadwayBedford-Stuyvesant, NY 11221","[Juice, Bars, &, Smoothies,, Coffee, &, Tea,, Bagels]",$$,3.5 star rating,50 reviews,https://www.yelp.com/biz/bk-bagels-bedford-stuyvesant-2,"1223 Broadway, Brooklyn, NY 11221"
936,Gullah Girl Tea,"Brooklyn, NY 11221","[Coffee, &, Tea]",$,5.0 star rating,5 reviews,https://www.yelp.com/biz/gullah-girl-tea-brooklyn,"1223 Broadway, Brooklyn, NY 11221"
937,Chez Alex,"72 Ralph AveBedford-Stuyvesant, NY 11221","[Bakeries,, Sandwiches,, Vegan]",$$,4.0 star rating,53 reviews,https://www.yelp.com/biz/chez-alex-bedford-stuyvesant,"1223 Broadway, Brooklyn, NY 11221"
938,Cup of Brooklyn,"1071B Gates AveBrooklyn, NY 11221","[Coffee, &, Tea]",$$,4.5 star rating,14 reviews,https://www.yelp.com/biz/cup-of-brooklyn-brooklyn,"1223 Broadway, Brooklyn, NY 11221"
939,Woof Meow,,"[Dog, Walkers,, Pet, Boarding/Pet, Sitting]",$,5.0 star rating,17 reviews,https://www.yelp.com/biz/woof-meow-brooklyn-4,"1223 Broadway, Brooklyn, NY 11221"
940,Tony’s Pizza,"336 Knickerbocker AveBrooklyn, NY 11237",[Pizza],$$$,4.5 star rating,93 reviews,https://www.yelp.com/biz/tonys-pizza-brooklyn-5,"360 Knickerbocker Avenue, Brooklyn, NY 11237"
941,Ali’s Restaurant,"280 Knickerbocker AveBrooklyn, NY 11237",[Lebanese],$$,4.5 star rating,102 reviews,https://www.yelp.com/biz/alis-restaurant-brooklyn-3,"360 Knickerbocker Avenue, Brooklyn, NY 11237"
942,Amaranto Mexican Restaurant,"887 Hart StBushwick, NY 11237",[Mexican],$$,4.5 star rating,171 reviews,https://www.yelp.com/biz/amaranto-mexican-restaurant-bushwick,"360 Knickerbocker Avenue, Brooklyn, NY 11237"
943,BK JANI,"276 Knickerbocker AveBushwick, NY 11237","[Pakistani,, Burgers]",$,4.5 star rating,96 reviews,https://www.yelp.com/biz/bk-jani-bushwick,"360 Knickerbocker Avenue, Brooklyn, NY 11237"
944,The Wheelhouse,"165 Wilson AveBrooklyn, NY 11237","[American, (New),, Sandwiches,, Bars]",$,4.0 star rating,119 reviews,https://www.yelp.com/biz/the-wheelhouse-brooklyn-2,"360 Knickerbocker Avenue, Brooklyn, NY 11237"
945,Amanda’s Kitchen,"264 Suydam StBrooklyn, NY 11237",[Spanish],$,5.0 star rating,17 reviews,https://www.yelp.com/biz/amandas-kitchen-brooklyn,"360 Knickerbocker Avenue, Brooklyn, NY 11237"
946,Twin Suns Deli,"244 Himrod StBushwick, NY 11237","[Breakfast, &, Brunch,, Sandwiches,, Delis]",$,4.5 star rating,27 reviews,https://www.yelp.com/biz/twin-suns-deli-bushwick,"360 Knickerbocker Avenue, Brooklyn, NY 11237"
947,Las Lunitas,"195 Stanhope StBrooklyn, NY 11237","[American, (New),, Italian,, Spanish]",$$$,3.5 star rating,81 reviews,https://www.yelp.com/biz/las-lunitas-brooklyn,"360 Knickerbocker Avenue, Brooklyn, NY 11237"
948,Chen China Garden,"344 Knickerbocker AveBrooklyn, NY 11237",[Chinese],$,3.0 star rating,13 reviews,https://www.yelp.com/biz/chen-china-garden-brooklyn,"360 Knickerbocker Avenue, Brooklyn, NY 11237"
949,Taqueria Santa Fe,"214 Stanhope StBrooklyn, NY 11237",[Mexican],$,4.5 star rating,27 reviews,https://www.yelp.com/biz/taqueria-santa-fe-brooklyn,"360 Knickerbocker Avenue, Brooklyn, NY 11237"
950,Dweebs,"1434 Dekalb AveBrooklyn, NY 11237","[Bars,, Coffee, &, Tea]",$,4.5 star rating,38 reviews,https://www.yelp.com/biz/dweebs-brooklyn,"367 Knickerbocker Avenue, Brooklyn, NY 11237"
951,Tony’s Pizza,"336 Knickerbocker AveBrooklyn, NY 11237",[Pizza],$,4.5 star rating,93 reviews,https://www.yelp.com/biz/tonys-pizza-brooklyn-5,"367 Knickerbocker Avenue, Brooklyn, NY 11237"
952,Twin Suns Deli,"244 Himrod StBushwick, NY 11237","[Breakfast, &, Brunch,, Sandwiches,, Delis]",$$,4.5 star rating,27 reviews,https://www.yelp.com/biz/twin-suns-deli-bushwick,"367 Knickerbocker Avenue, Brooklyn, NY 11237"
