|amt_pledged|blurb|category|new_category|currency|goal|location|num_backers|num_backers_tier|pledge_tier|title|url|exchange_rate|pledged_USD|goal_USD|percent_received|goal_level|goal_level_num|pledge_level|pledge_level_num|creator|creator_names|country|start|end|days|tier_amt_lower_50|tier_amt_51_250|tier_amt_251_500|tier_amt_501_750|tier_amt_751_1000|tier_amt_1001_more|min_tier_amount|max_tier_amount|avg_tier_amount|median_tier_amount|avg_num_backers_tier|median_num_backers_tier|num_backers_bin|tier_backer_ratio|num_tiers|num_tiers_with_backers|project_updated|unique_words_ratio
421|1558280.0|neeo is a smart home automation system it’s the simplest way to connect and control all the devices in your home|Hardware|Hardware|usd|50000.0|Cupertino, CA|6081|[159, 10, 136, 150, 995, 500, 500, 994, 1136, 505, 333, 56, 176, 158, 193, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 6, 18, 1, 3]|[1.0, 25.0, 148.0, 199.0, 219.0, 219.0, 219.0, 219.0, 229.0, 229.0, 239.0, 249.0, 319.0, 419.0, 438.0, 881.0, 882.0, 883.0, 884.0, 885.0, 886.0, 887.0, 888.0, 889.0, 1000.0, 1199.0, 1800.0, 7500.0, 10000.0]|neeo  the thinking remote|/projects/1227115988/neeo-the-thinking-remote|1.0|1558280.0|50000.0|3116.56|high|2|medium|1|1227115988|NEEO Inc.|USA|2015-01-13|2015-02-12|30|2|10|3|0|10|5|1.0|10000.0|1132.24|438.0|208.21|18.0|1|[2.6333222921497184, 0.16561775422325273, 2.252401457436237, 2.4842663133487908, 16.47896654521365, 8.280887711162636, 8.280887711162636, 16.462404769791323, 18.81417687976151, 8.363696588274264, 5.515071215634316, 0.9274594236502154, 2.9148724743292482, 2.616760516727393, 3.196422656508778, 0.016561775422325273, 0.016561775422325273, 0.016561775422325273, 0.016561775422325273, 0.016561775422325273, 0.016561775422325273, 0.016561775422325273, 0.016561775422325273, 0.016561775422325273, 0.0, 0.09937065253395165, 0.29811195760185494, 0.016561775422325273, 0.049685326266975825]|29|28|0|0.904761904762
422|809551.0|the ultimate bicycle helmet brighten your ride with integrated lights brake and turn signals|Technology|Technology|usd|125000.0|Boston, MA|6072|[136, 40, 500, 2500, 53, 1523, 77, 903, 72, 45, 45, 43, 54, 5]|[5.0, 15.0, 85.0, 99.0, 99.0, 99.0, 119.0, 190.0, 199.0, 219.0, 250.0, 285.0, 380.0, 2500.0]|lumos  a next generation bicycle helmet|/projects/819484536/lumos-a-next-generation-bicycle-helmet|1.0|809551.0|125000.0|647.6408|dreaming|3|high|2|819484536|Lumos Helmet|USA|2015-07-14|2015-08-13|30|2|9|2|0|0|1|5.0|2500.0|324.57|154.5|428.29|63.0|1|[2.268178785857238, 0.66711140760507, 8.338892595063376, 41.694462975316874, 0.8839226150767179, 25.400266844563042, 1.2841894596397598, 15.060040026684456, 1.200800533689126, 0.7505003335557039, 0.7505003335557039, 0.7171447631754503, 0.9006004002668445, 0.08338892595063375]|14|14|0|1.0
423|235152.0|preorder now to get the kickstarter discount prosounds site coming sooncontact crowdfundingprosoundscom|Design|Design|usd|15000.0|Draper, UT|6070|[29, 195, 5, 2818, 2439, 8, 40, 489, 19, 13]|[1.0, 17.0, 17.0, 17.0, 32.0, 35.0, 75.0, 75.0, 325.0, 325.0]|prosounds xpro hearing protection|/projects/1454687729/prosounds-x-pro-hearing-protection|1.0|235152.0|15000.0|1567.68|medium|1|low|0|1454687729|ProSounds|USA|2015-07-08|2015-08-22|45|6|2|2|0|0|0|1.0|325.0|91.9|33.5|605.5|34.5|1|[0.4789430222956234, 3.2204789430222958, 0.08257638315441783, 46.540049545829895, 40.28075970272502, 0.13212221304706853, 0.6606110652353426, 8.075970272502065, 0.3137902559867878, 0.21469859620148637]|10|10|0|1.0
424|818098.0|miito is simply but intelligently designed to heat any liquid directly in a vessel while cutting down on excess water and energy usage|Product Design|Product Design|eur|150000.0|Berlin, Germany|6052|[134, 41, 300, 2060, 70, 2287, 100, 94, 102, 140, 12, 131, 20, 221, 42, 75, 87, 3, 4, 1]|[6.0, 33.0, 84.0, 100.0, 134.0, 134.0, 167.0, 167.0, 184.0, 190.0, 195.0, 218.0, 223.0, 257.0, 257.0, 279.0, 379.0, 949.0, 1283.0, 2790.0]|miito u2013 the sustainable alternative to the electric kettle|/projects/747044530/miito-the-sustainable-alternative-to-the-electric|1.09|891726.82|163500.0|545.398666667|dreaming|3|high|2|747044530|MIITO|Germany|2015-05-12|2015-06-14|32|2|11|4|0|0|3|6.0|3041.1|437.5805|209.825|296.2|90.5|1|[2.261985145172181, 0.6920999324780553, 5.064145847400405, 34.77380148548278, 1.1816340310600946, 38.605671843349086, 1.688048615800135, 1.5867656988521268, 1.7218095881161375, 2.363268062120189, 0.2025658338960162, 2.211343686698177, 0.337609723160027, 3.730587440918298, 0.7089804186360568, 1.2660364618501012, 1.4686022957461176, 0.05064145847400405, 0.0675219446320054, 0.01688048615800135]|20|20|0|1.0
425|178986.0|a personality test rpg for 14 players about earning a legendary reputation in an ancient occult world in 5 days|Video Games|Video Games|cad|45000.0|Montreal, Canada|6044|[300, 1929, 477, 200, 855, 936, 414, 444, 182, 72, 33, 33, 4, 14, 25, 9, 1, 4, 3, 3, 2]|[9.0, 14.0, 18.0, 20.0, 23.0, 27.0, 32.0, 41.0, 55.0, 64.0, 105.0, 128.0, 160.0, 183.0, 215.0, 224.0, 365.0, 502.0, 685.0, 913.0, 1369.0]|moon hunters a mythweaving rpg|/projects/kitfoxgames/moon-hunters-a-myth-weaving-rpg|0.75|134239.5|33750.0|397.746666667|high|2|low|0|kitfoxgames|Kitfox Games|Canada|2014-08-26|2014-09-26|31|10|6|2|2|0|1|9.0|1026.75|183.9975|78.75|282.86|33.0|1|[5.05050505050505, 32.474747474747474, 8.030303030303031, 3.3670033670033668, 14.393939393939394, 15.757575757575756, 6.969696969696971, 7.474747474747474, 3.063973063973064, 1.2121212121212122, 0.5555555555555556, 0.5555555555555556, 0.06734006734006734, 0.23569023569023567, 0.42087542087542085, 0.15151515151515152, 0.016835016835016835, 0.06734006734006734, 0.050505050505050504, 0.050505050505050504, 0.03367003367003367]|21|21|0|0.9
426|862211.0|a miniaturesbased sewercrawling adventure featuring the teenage mutant ninja turtles|Tabletop Games|Tabletop Games|usd|250000.0|San Diego, CA|6033|[998, 503, 4182, 95, 21]|[80.0, 90.0, 150.0, 280.0, 750.0]|teenage mutant ninja turtles shadows of the past board game|/projects/idwgames/teenage-mutant-ninja-turtles-shadows-of-the-past-b|1.0|862211.0|250000.0|344.8844|dreaming|3|dreaming|3|idwgames|IDW Games|USA|2016-02-03|2016-02-25|22|0|3|1|1|0|0|80.0|750.0|270.0|150.0|1159.8|503.0|1|[17.209863769615453, 8.673909294705984, 72.11588204862908, 1.6382134850836352, 0.3621314019658562]|5|5|0|1.0
427|198608.0|missed volume 1 well steve lichman  vol 12s kickstarter is currently live check the link below|Comics|Comics|usd|18000.0|Highlands Ranch, CO|6033|[4924, 743, 251, 24, 40, 25]|[20.0, 35.0, 40.0, 70.0, 150.0, 250.0]|steve lichman volume 1|/projects/stevelichman/steve-lichman-volume-1|1.0|198608.0|18000.0|1103.37777778|medium|1|low|0|stevelichman|Acceptable Comics|USA|2015-09-29|2015-10-31|31|3|3|0|0|0|0|20.0|250.0|94.17|55.0|1001.17|145.5|1|[81.97103379390711, 12.368902946562343, 4.178458465124022, 0.39953387714333277, 0.665889795238888, 0.416181122024305]|6|6|0|1.0
428|558863.0|experience shadowrun with your friends and plenty of enemies in an action strategy game and determine the future of the 6th world|Video Games|Video Games|usd|500000.0|Vienna, Austria|6003|[125, 121, 575, 1092, 336, 937, 166, 246, 73, 43, 288, 146, 79, 128, 293, 63, 184, 94, 52, 63, 235, 31, 56, 48, 31, 102, 25, 95, 3, 21, 57, 1, 3, 34, 56, 3, 9, 6, 6, 3]|[3.0, 9.0, 15.0, 25.0, 30.0, 35.0, 50.0, 55.0, 60.0, 63.0, 65.0, 66.0, 68.0, 75.0, 80.0, 100.0, 105.0, 120.0, 125.0, 150.0, 155.0, 166.0, 175.0, 200.0, 250.0, 255.0, 275.0, 280.0, 350.0, 355.0, 360.0, 500.0, 501.0, 505.0, 600.0, 1500.0, 1505.0, 2500.0, 5000.0, 10000.0]|shadowrun online|/projects/1964352341/shadowrun-online|1.0|558863.0|500000.0|111.7726|dreaming|3|dreaming|3|1964352341|Cliffhanger Productions|Austria|2012-07-18|2012-08-14|27|7|18|7|3|0|5|3.0|10000.0|668.27|152.5|148.22|63.0|1|[2.1082813290605498, 2.0408163265306123, 9.698094113678529, 18.417945690672962, 5.667060212514758, 15.80367684263788, 2.79979760499241, 4.149097655591162, 1.2312362961713612, 0.7252487771968291, 4.8574801821555065, 2.4624725923427224, 1.3324337999662674, 2.158880080958003, 4.941811435317929, 1.062573789846517, 3.1033901163771294, 1.5854275594535334, 0.8770450328891887, 1.062573789846517, 3.963568898633834, 0.5228537696070163, 0.9445100354191263, 0.8095800303592511, 0.5228537696070163, 1.7203575645134088, 0.4216562658121099, 1.6022938100860178, 0.05059875189745319, 0.3541912632821724, 0.9613762860516107, 0.016866250632484397, 0.05059875189745319, 0.5734525215044696, 0.9445100354191263, 0.05059875189745319, 0.15179625569235958, 0.10119750379490638, 0.10119750379490638, 0.05059875189745319]|40|40|0|0.863636363636
429|219616.0|qmote is an intuitive singlebutton remote control which lets you perform actions on your phone even when it’s out of reach|Gadgets|Gadgets|usd|20000.0|Santa Ana, CA|5999|[100, 2927, 100, 1182, 99, 163, 1123, 222, 35, 4]|[15.0, 19.0, 29.0, 35.0, 39.0, 45.0, 50.0, 69.0, 80.0, 980.0]|qmote the waterresistant internet remote for smartphones|/projects/myqblinks/qmote-the-water-resistant-internet-remote-for-smar|1.0|219616.0|20000.0|1098.08|high|2|low|0|myqblinks|Qblinks|USA|2015-01-26|2015-03-08|41|7|2|0|0|1|0|15.0|980.0|136.1|42.0|595.5|131.5|1|[1.6792611251049538, 49.151973131822, 1.6792611251049538, 19.848866498740556, 1.6624685138539042, 2.7371956339210746, 18.858102434928632, 3.7279596977329974, 0.5877413937867338, 0.06717044500419815]|10|10|0|1.0
430|169187.0|flag is a phone and tablet app that prints your photos and mails them to you your family or friends for free|Technology|Technology|usd|100000.0|Los Angeles, CA|5989|[1761, 500, 1832, 1066, 368, 49, 245, 21, 15, 18, 6, 0, 6, 1, 0]|[10.0, 20.0, 20.0, 30.0, 50.0, 100.0, 100.0, 100.0, 200.0, 250.0, 500.0, 1000.0, 1000.0, 5000.0, 10000.0]|flag  the app that prints and mails your photos for free|/projects/1306413684/flag-the-app-that-prints-and-mails-your-photos-for|1.0|169187.0|100000.0|169.187|dreaming|3|high|2|1306413684|Samuel Agboola|USA|2014-01-28|2014-02-11|14|5|5|1|0|2|4|10.0|10000.0|1225.33|100.0|392.53|21.0|1|[29.908288043478258, 8.491847826086957, 31.11413043478261, 18.10461956521739, 6.25, 0.8322010869565218, 4.161005434782608, 0.35665760869565216, 0.2547554347826087, 0.30570652173913043, 0.10190217391304347, 0.0, 0.10190217391304347, 0.016983695652173912, 0.0]|15|13|0|0.909090909091
431|313218.0|the microsized arduino enabled usb development board  cheap enough to leave in any project|DIY Electronics|Documentary|usd|5000.0|Portland, OR|5964|[100, 640, 408, 3335, 20, 915, 15, 300, 116, 12, 5, 38, 5, 2]|[10.0, 12.0, 21.0, 28.0, 40.0, 45.0, 80.0, 85.0, 100.0, 150.0, 200.0, 205.0, 500.0, 1000.0]|digispark  the tiny arduino enabled usb dev board|/projects/digistump/digispark-the-tiny-arduino-enabled-usb-dev-board|1.0|313218.0|5000.0|6264.36|low|0|low|0|digistump|Erik Kettenburg|USA|2012-08-09|2012-09-10|31|6|6|1|0|1|1|10.0|1000.0|176.86|82.5|422.21|69.0|1|[1.6917611233293859, 10.82727118930807, 6.902385383183894, 56.42023346303502, 0.33835222466587717, 15.47961427846388, 0.2537641684994079, 5.075283369988157, 1.9624429030620876, 0.2030113347995263, 0.08458805616646929, 0.6428692268651667, 0.08458805616646929, 0.03383522246658772]|14|14|0|1.0
432|1057975.0|dungeon saga is a classic adventure board game where mighty heroes battle evil monsters in a tight and twisting fantasy dungeon|Tabletop Games|Tabletop Games|usd|50000.0|Nottingham, UK|5963|[553, 550, 4791, 18, 3, 5]|[1.0, 95.0, 100.0, 500.0, 1250.0, 1350.0]|dungeon saga the dwarf kings quest|/projects/1744629938/dungeon-saga-the-dwarf-kings-quest|1.0|1057975.0|50000.0|2115.95|high|2|medium|1|1744629938|Mantic Games|USA|2014-08-04|2014-08-31|27|1|2|1|0|0|2|1.0|1350.0|549.33|300.0|986.67|284.0|1|[9.341216216216216, 9.29054054054054, 80.92905405405405, 0.30405405405405406, 0.05067567567567568, 0.08445945945945946]|6|6|0|0.904761904762
433|295128.0|reinvented paper that you can stick to any surface without any pins glue buttons or thumb tacks|Product Design|Product Design|cad|15000.0|San Francisco, CA|5955|[99, 1997, 1692, 916, 84, 121, 774, 130, 118, 0]|[0.8, 7.0, 22.0, 23.0, 36.0, 39.0, 68.0, 125.0, 217.0, 402.0]|magnetic paper that sticks to walls|/projects/teslaamazing/magnetic-paper-that-sticks-to-walls|0.75|221346.0|11250.0|1967.52|medium|1|low|0|teslaamazing|Tesla Amazing|USA|2015-02-17|2015-03-19|30|6|3|1|0|0|0|0.8|301.5|70.485|28.125|593.1|125.5|1|[1.669195751138088, 33.67054459618951, 28.528072837632777, 15.444275838813015, 1.4162873039959536, 2.040128140279885, 13.050075872534142, 2.1918732085651658, 1.9895464508514582, 0.0]|10|9|0|0.941176470588
434|144960.0|play as an alien plant and escape from a scientific facility full of secrets and dangerous experiments|Video Games|Video Games|usd|70000.0|Gijon, Spain|5953|[1000, 2738, 460, 1049, 231, 111, 127, 36, 50, 9, 17, 30, 4, 2, 2]|[9.0, 12.0, 15.0, 25.0, 40.0, 60.0, 75.0, 125.0, 180.0, 250.0, 250.0, 300.0, 500.0, 1000.0, 2500.0]|paradise lost first contact|/projects/1183462809/paradise-lost-first-contact|1.0|144960.0|70000.0|207.085714286|dreaming|3|medium|1|1183462809|Asthree Works|Spain|2013-11-01|2013-12-01|30|5|6|2|0|1|2|9.0|2500.0|356.07|125.0|391.07|50.0|1|[17.047391749062392, 46.67575860893283, 7.841800204568701, 17.88271394476645, 3.9379474940334127, 1.8922604841459256, 2.165018752130924, 0.6137061029662462, 0.8523695874531197, 0.15342652574156154, 0.2898056597340607, 0.5114217524718718, 0.06818956699624958, 0.03409478349812479, 0.03409478349812479]|15|15|0|0.941176470588
435|1073512.0|travel  home  outside  introducing the worlds most versatile fitness device epic workouts anywhere you live travel run dream|Product Design|Product Design|usd|50000.0|Boulder, CO|5938|[27, 250, 521, 349, 2514, 250, 1681, 7, 100, 133, 10, 6]|[24.0, 98.0, 119.0, 149.0, 169.0, 175.0, 198.0, 249.0, 265.0, 299.0, 500.0, 2000.0]|monkii bars 2 u2014 a gym you can take anywhere|/projects/monkiibars/monkii-bars-2-a-gym-you-can-take-anywhere|1.0|1073512.0|50000.0|2147.024|high|2|medium|1|monkiibars|Dan Vinson and David Hunt|USA|2016-07-11|2016-08-22|42|1|7|3|0|0|1|24.0|2000.0|353.75|186.5|487.33|191.5|1|[0.46169630642954856, 4.274965800273598, 8.909028727770178, 5.967852257181942, 42.9890560875513, 4.274965800273598, 28.744870041039672, 0.11969904240766074, 1.7099863201094392, 2.274281805745554, 0.1709986320109439, 0.10259917920656635]|12|12|0|0.857142857143
436|310091.0|were putting dwarves front and center in our new rpg with physicsbased combat and an intriguing story|Video Games|Video Games|usd|260000.0|Boston, MA|5925|[77, 500, 1806, 249, 1056, 239, 602, 123, 252, 145, 100, 392, 50, 25, 114, 12, 10, 65, 10, 6, 7, 12, 4, 8, 2, 1]|[5.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 50.0, 75.0, 85.0, 95.0, 110.0, 110.0, 150.0, 165.0, 165.0, 250.0, 265.0, 265.0, 350.0, 750.0, 850.0, 1250.0, 2000.0, 3500.0]|the dwarves  a new storydriven fantasy rpg|/projects/kingartgames/the-dwarves-a-new-storydriven-fantasy-rpg|1.0|310091.0|260000.0|119.265769231|dreaming|3|dreaming|3|kingartgames|KING Art Games|USA|2015-09-01|2015-10-08|37|9|9|3|1|1|3|5.0|3500.0|412.88|110.0|225.65|71.0|1|[1.3124254303732743, 8.522243054371911, 30.78234191239134, 4.244077041077212, 17.998977330833476, 4.073632179989773, 10.26078063746378, 2.09647179137549, 4.295210499403443, 2.4714504857678543, 1.7044486108743822, 6.681438554627578, 0.8522243054371911, 0.42611215271859554, 1.9430714163967955, 0.20453383330492586, 0.17044486108743823, 1.1078915970683483, 0.17044486108743823, 0.10226691665246293, 0.11931140276120675, 0.20453383330492586, 0.06817794443497528, 0.13635588886995056, 0.03408897221748764, 0.01704448610874382]|26|26|0|0.941176470588
437|203300.0|a surreal exploration horror rpg travel between new old worlds and uncover new old mysteries with your new old friends ♥|Video Games|Video Games|usd|22000.0|Los Angeles, CA|5910|[110, 3648, 256, 899, 278, 285, 178, 157, 13, 44, 18, 5, 1]|[1.0, 15.0, 20.0, 30.0, 40.0, 75.0, 100.0, 135.0, 200.0, 220.0, 350.0, 600.0, 1000.0]|omori|/projects/omocat/omori|1.0|203300.0|22000.0|924.090909091|high|2|low|0|omocat|OMOCAT|USA|2014-04-21|2014-06-05|45|5|5|1|1|1|1|1.0|1000.0|214.31|100.0|453.23|157.0|1|[1.86693822131704, 61.91446028513238, 4.344874405974202, 15.257976917854718, 4.71826205023761, 4.8370672097759675, 3.0210454854039375, 2.664630006788866, 0.22063815342837748, 0.7467752885268161, 0.30549898167006106, 0.08486082824168364, 0.016972165648336725]|13|13|0|0.809523809524
438|242309.0|an actionrpg focused on exploration deep puzzles and a mystical story|Video Games|Video Games|usd|60000.0|Chicago, IL|5909|[500, 2536, 472, 1055, 100, 300, 272, 201, 34, 14, 161, 25, 45, 103, 4, 7, 6, 4]|[10.0, 15.0, 20.0, 30.0, 40.0, 50.0, 70.0, 100.0, 115.0, 115.0, 120.0, 150.0, 250.0, 270.0, 600.0, 750.0, 1200.0, 1500.0]|cryamore|/projects/robaato/cryamore-a-true-first-class-take-on-the-action-rpg|1.0|242309.0|60000.0|403.848333333|dreaming|3|medium|1|robaato|NostalgiCO|USA|2013-01-26|2013-02-26|31|6|7|1|2|0|2|10.0|1500.0|300.28|115.0|324.39|101.5|1|[8.563110121596164, 43.43209453673575, 8.08357595478678, 18.068162356567903, 1.712622024319233, 5.137866072957698, 4.658331906148313, 3.442370268881658, 0.5822914882685392, 0.23976708340469258, 2.7573214591539648, 0.42815550607980823, 0.7706799109436547, 1.7640006850488097, 0.0685048809727693, 0.11988354170234629, 0.10275732145915396, 0.0685048809727693]|18|18|0|1.0
439|178649.0|a tripod that works with android and iphone cases the pocket tripod is a cardsize tripod for your phone that can adjust to any angle|Product Design|Product Design|usd|6000.0|Irvine, CA|5887|[125, 49, 150, 2600, 468, 1350, 764, 86, 276]|[1.0, 2.0, 15.0, 18.0, 22.0, 29.0, 36.0, 66.0, 69.0]|pocket tripod  the only phone tripod you need|/projects/rambod-geometrical/pocket-tripod|1.0|178649.0|6000.0|2977.48333333|medium|1|low|0|rambod-geometrical|Geometrical Inc. & Rambod Radmard|USA|2016-05-10|2016-07-04|55|7|2|0|0|0|0|1.0|69.0|28.67|22.0|652.0|276.0|1|[2.1301976823449214, 0.8350374914792094, 2.556237218813906, 44.30811179277437, 7.975460122699387, 23.006134969325153, 13.01976823449216, 1.465576005453306, 4.703476482617587]|9|9|0|0.84
440|267830.0|viceroy is a bidding and resource management game from russia with love  14 players plays in 4560 minutes  runaway hit at essen|Tabletop Games|Tabletop Games|usd|10000.0|Layton, UT|5887|[645, 745, 750, 700, 750, 650, 749, 199, 55, 55, 50, 70, 80, 50, 33, 2, 49, 29, 30, 32, 22, 46, 28, 1, 30]|[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 150.0]|viceroy fantasy pyramid cardboard game 14 players 45 min|/projects/maydaygames/viceroy-fantasy-pyramid-card-board-game-1-4-player|1.0|267830.0|10000.0|2678.3|medium|1|low|0|maydaygames|Seth Hiatt|USA|2014-12-01|2014-12-27|26|16|9|0|0|0|0|22.0|150.0|51.44|40.0|234.0|50.0|1|[11.025641025641026, 12.735042735042734, 12.82051282051282, 11.965811965811966, 12.82051282051282, 11.11111111111111, 12.803418803418804, 3.401709401709402, 0.9401709401709402, 0.9401709401709402, 0.8547008547008548, 1.1965811965811968, 1.3675213675213675, 0.8547008547008548, 0.5641025641025641, 0.03418803418803419, 0.8376068376068376, 0.49572649572649574, 0.5128205128205128, 0.5470085470085471, 0.37606837606837606, 0.7863247863247864, 0.47863247863247865, 0.017094017094017096, 0.5128205128205128]|25|25|0|0.958333333333
441|435316.0|moebius  a new adventure game from the creator of gabriel knight and gray matter|Video Games|Video Games|usd|300000.0|Lancaster, PA|5836|[1789, 187, 1856, 764, 18, 386, 88, 58, 132, 65, 19, 54, 28, 14, 117, 68, 19, 15, 27, 5, 0, 2, 3]|[16.0, 30.0, 50.0, 51.0, 99.0, 100.0, 101.0, 102.0, 115.0, 200.0, 215.0, 224.0, 225.0, 239.0, 250.0, 265.0, 500.0, 515.0, 1000.0, 1500.0, 4999.0, 5000.0, 10000.0]|jane jensens moebius and pinkerton road studio|/projects/1005365109/jane-jensens-pinkerton-road-2012-2013-csg|1.0|435316.0|300000.0|145.105333333|dreaming|3|dreaming|3|1005365109|Jane Jensen|USA|2012-04-04|2012-05-19|45|3|12|2|1|1|5|16.0|10000.0|1121.57|224.0|248.43|54.0|1|[31.309065453272662, 3.272663633181659, 32.48162408120406, 13.370668533426672, 0.3150157507875394, 6.755337766888345, 1.5400770038501925, 1.0150507525376269, 2.310115505775289, 1.1375568778438923, 0.3325166258312916, 0.9450472523626182, 0.4900245012250612, 0.2450122506125306, 2.047602380119006, 1.1900595029751488, 0.3325166258312916, 0.2625131256562828, 0.4725236261813091, 0.08750437521876094, 0.0, 0.03500175008750438, 0.052502625131256565]|23|22|0|1.0
442|750374.0|small powerful audiophile earbuds with an inear microphone that excludes ambient noise so your voice is always crystal clearripplebuds is now available on indemandplease click below|Sound|Wearables|usd|50000.0|San Francisco, CA|5834|[297, 700, 424, 171, 300, 190, 310, 2864, 341, 144, 11, 2]|[69.0, 79.0, 89.0, 89.0, 99.0, 109.0, 109.0, 119.0, 229.0, 319.0, 1000.0, 10000.0]|ripplebuds noise blocking earbuds with an inear microphone|/projects/ripplebuds/ripplebuds-noise-blocking-earbuds-with-an-in-ear-m|1.0|750374.0|50000.0|1500.748|high|2|medium|1|ripplebuds|Team RippleBuds|USA|2016-03-21|2016-04-21|31|0|9|1|0|1|2|69.0|10000.0|1025.83|109.0|479.5|298.5|1|[5.1616266944734095, 12.165450121654501, 7.3687869308307254, 2.9718456725755993, 5.213764337851929, 3.3020507473062217, 5.3875564824469935, 49.774070212026416, 5.926312130691692, 2.502606882168926, 0.19117135905457075, 0.03475842891901286]|12|12|0|0.961538461538
